Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
4,1592572586071,19/06/2020 13:16:26,1592572586789,-5,19/06/2020 08:16:26,20280,8,questionnaire-t1fh,,5702865,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,END QUESTIONNAIRE,45680
1,1592572735389,19/06/2020 13:18:55,1592572735268,-5,19/06/2020 08:18:55,20280,8,questionnaire-t1fh,,5702931,5d9be30b027b5602c520d93b,1591909,,complete,,5eecbac1b1885706af27ab05,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.61,1680x1050,1680x842,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592572770012,19/06/2020 13:19:30,1592572769787,-5,19/06/2020 08:19:29,20280,8,questionnaire-t1fh,,5702931,5d9be30b027b5602c520d93b,1591909,,complete,,5eecbac1b1885706af27ab05,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.61,1680x1050,1680x842,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent,Yes
3,1592572770168,19/06/2020 13:19:30,1592572769789,-5,19/06/2020 08:19:29,20280,8,questionnaire-t1fh,,5702931,5d9be30b027b5602c520d93b,1591909,,complete,,5eecbac1b1885706af27ab05,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.61,1680x1050,1680x842,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent-quantised,1
4,1592572770168,19/06/2020 13:19:30,1592572769789,-5,19/06/2020 08:19:29,20280,8,questionnaire-t1fh,,5702931,5d9be30b027b5602c520d93b,1591909,,complete,,5eecbac1b1885706af27ab05,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.61,1680x1050,1680x842,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,END QUESTIONNAIRE,34521
1,1592573354597,19/06/2020 13:29:14,1592573292438,-4,19/06/2020 09:28:12,20280,8,questionnaire-t1fh,,5703097,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592573359726,19/06/2020 13:29:19,1592573297648,-4,19/06/2020 09:28:17,20280,8,questionnaire-t1fh,,5703097,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent,Yes
3,1592573359866,19/06/2020 13:29:19,1592573297649,-4,19/06/2020 09:28:17,20280,8,questionnaire-t1fh,,5703097,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent-quantised,1
4,1592573359866,19/06/2020 13:29:19,1592573297649,-4,19/06/2020 09:28:17,20280,8,questionnaire-t1fh,,5703097,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,END QUESTIONNAIRE,5211
1,1592655586419,20/06/2020 12:19:46,1592655585300,-5,20/06/2020 07:19:45,20280,8,questionnaire-t1fh,,5714290,5ec4eaa191b3773eb85b7f7f,1595385,,complete,,5eedfea74e531e2559236e97,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1518x737,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655614287,20/06/2020 12:20:14,1592655613228,-5,20/06/2020 07:20:13,20280,8,questionnaire-t1fh,,5714290,5ec4eaa191b3773eb85b7f7f,1595385,,complete,,5eedfea74e531e2559236e97,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1518x737,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order2,consent,Yes
3,1592655614683,20/06/2020 12:20:14,1592655613230,-5,20/06/2020 07:20:13,20280,8,questionnaire-t1fh,,5714290,5ec4eaa191b3773eb85b7f7f,1595385,,complete,,5eedfea74e531e2559236e97,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1518x737,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order2,consent-quantised,1
4,1592655614683,20/06/2020 12:20:14,1592655613230,-5,20/06/2020 07:20:13,20280,8,questionnaire-t1fh,,5714290,5ec4eaa191b3773eb85b7f7f,1595385,,complete,,5eedfea74e531e2559236e97,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1518x737,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order2,END QUESTIONNAIRE,27930
1,1592655620723,20/06/2020 12:20:20,1592655566501,1,20/06/2020 13:19:26,20280,8,questionnaire-t1fh,,5714294,5ec4ea0de472063e9275cc0a,1595387,,complete,,5eedfeb660a4442567705c73,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,393x851,980x1792,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655661348,20/06/2020 12:21:01,1592655607070,1,20/06/2020 13:20:07,20280,8,questionnaire-t1fh,,5714294,5ec4ea0de472063e9275cc0a,1595387,,complete,,5eedfeb660a4442567705c73,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,393x851,980x1792,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,consent,Yes
3,1592655662038,20/06/2020 12:21:02,1592655607074,1,20/06/2020 13:20:07,20280,8,questionnaire-t1fh,,5714294,5ec4ea0de472063e9275cc0a,1595387,,complete,,5eedfeb660a4442567705c73,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,393x851,980x1792,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,consent-quantised,1
4,1592655662038,20/06/2020 12:21:02,1592655607074,1,20/06/2020 13:20:07,20280,8,questionnaire-t1fh,,5714294,5ec4ea0de472063e9275cc0a,1595387,,complete,,5eedfeb660a4442567705c73,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,393x851,980x1792,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,END QUESTIONNAIRE,40573
1,1592655635730,20/06/2020 12:20:35,1592655635148,-4,20/06/2020 08:20:35,20280,8,questionnaire-t1fh,,5714297,5eb278a663326f1b58e91c4f,1595389,,complete,,5eedfef35ed7a32364b0c82c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592655754295,20/06/2020 12:22:34,1592655753765,-4,20/06/2020 08:22:33,20280,8,questionnaire-t1fh,,5714297,5eb278a663326f1b58e91c4f,1595389,,complete,,5eedfef35ed7a32364b0c82c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,consent,Yes
3,1592655754786,20/06/2020 12:22:34,1592655753768,-4,20/06/2020 08:22:33,20280,8,questionnaire-t1fh,,5714297,5eb278a663326f1b58e91c4f,1595389,,complete,,5eedfef35ed7a32364b0c82c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,consent-quantised,1
4,1592655754786,20/06/2020 12:22:34,1592655753769,-4,20/06/2020 08:22:33,20280,8,questionnaire-t1fh,,5714297,5eb278a663326f1b58e91c4f,1595389,,complete,,5eedfef35ed7a32364b0c82c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,END QUESTIONNAIRE,118621
1,1592655637357,20/06/2020 12:20:37,1592655639917,-4,20/06/2020 08:20:39,20280,8,questionnaire-t1fh,,5714298,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1829x958,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592655668326,20/06/2020 12:21:08,1592655670960,-4,20/06/2020 08:21:10,20280,8,questionnaire-t1fh,,5714298,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent,Yes
3,1592655668569,20/06/2020 12:21:08,1592655670962,-4,20/06/2020 08:21:10,20280,8,questionnaire-t1fh,,5714298,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent-quantised,1
4,1592655668569,20/06/2020 12:21:08,1592655670962,-4,20/06/2020 08:21:10,20280,8,questionnaire-t1fh,,5714298,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,END QUESTIONNAIRE,31045
1,1592655640098,20/06/2020 12:20:40,1592655639449,-4,20/06/2020 08:20:39,20280,8,questionnaire-t1fh,,5714300,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1360x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655649833,20/06/2020 12:20:49,1592655649182,-4,20/06/2020 08:20:49,20280,8,questionnaire-t1fh,,5714300,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent,Yes
3,1592655649960,20/06/2020 12:20:49,1592655649184,-4,20/06/2020 08:20:49,20280,8,questionnaire-t1fh,,5714300,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent-quantised,1
4,1592655649960,20/06/2020 12:20:49,1592655649184,-4,20/06/2020 08:20:49,20280,8,questionnaire-t1fh,,5714300,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,END QUESTIONNAIRE,9735
1,1592655645275,20/06/2020 12:20:45,1592655645147,-4,20/06/2020 08:20:45,20280,8,questionnaire-t1fh,,5714302,5eae195e7655c44d949107dd,1595392,,complete,,5eedfed73a975d248c44b8a6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1600x789,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655709172,20/06/2020 12:21:49,1592655708903,-4,20/06/2020 08:21:48,20280,8,questionnaire-t1fh,,5714302,5eae195e7655c44d949107dd,1595392,,complete,,5eedfed73a975d248c44b8a6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order1,consent,Yes
3,1592655709281,20/06/2020 12:21:49,1592655708908,-4,20/06/2020 08:21:48,20280,8,questionnaire-t1fh,,5714302,5eae195e7655c44d949107dd,1595392,,complete,,5eedfed73a975d248c44b8a6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order1,consent-quantised,1
4,1592655709281,20/06/2020 12:21:49,1592655708908,-4,20/06/2020 08:21:48,20280,8,questionnaire-t1fh,,5714302,5eae195e7655c44d949107dd,1595392,,complete,,5eedfed73a975d248c44b8a6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order1,END QUESTIONNAIRE,63761
1,1592655682126,20/06/2020 12:21:22,1592655681093,1,20/06/2020 13:21:21,20280,8,questionnaire-t1fh,,5714309,5ede48189573bb085e37fc12,1595395,,complete,,5eedff06bbbd54016ef28aa3,mobile,undefined undefined,Android 9,Chrome 77.0.3865.92,393x851,393x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655753345,20/06/2020 12:22:33,1592655752348,1,20/06/2020 13:22:32,20280,8,questionnaire-t1fh,,5714309,5ede48189573bb085e37fc12,1595395,,complete,,5eedff06bbbd54016ef28aa3,mobile,undefined undefined,Android 9,Chrome 77.0.3865.92,393x851,393x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order2,consent,Yes
3,1592655753758,20/06/2020 12:22:33,1592655752352,1,20/06/2020 13:22:32,20280,8,questionnaire-t1fh,,5714309,5ede48189573bb085e37fc12,1595395,,complete,,5eedff06bbbd54016ef28aa3,mobile,undefined undefined,Android 9,Chrome 77.0.3865.92,393x851,393x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order2,consent-quantised,1
4,1592655753758,20/06/2020 12:22:33,1592655752352,1,20/06/2020 13:22:32,20280,8,questionnaire-t1fh,,5714309,5ede48189573bb085e37fc12,1595395,,complete,,5eedff06bbbd54016ef28aa3,mobile,undefined undefined,Android 9,Chrome 77.0.3865.92,393x851,393x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order2,END QUESTIONNAIRE,71260
1,1592655716728,20/06/2020 12:21:56,1592655715326,1,20/06/2020 13:21:55,20280,8,questionnaire-t1fh,,5714315,5eb12b842c1e631f02c98b74,1595398,,complete,,5eedff04b02df0064ffb2dbd,computer,Desktop or Laptop,Windows 7,Firefox 33.0,360x756,360x616,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order3,BEGIN QUESTIONNAIRE,
2,1592655771019,20/06/2020 12:22:51,1592655768671,1,20/06/2020 13:22:48,20280,8,questionnaire-t1fh,,5714315,5eb12b842c1e631f02c98b74,1595398,,complete,,5eedff04b02df0064ffb2dbd,computer,Desktop or Laptop,Windows 7,Firefox 33.0,360x756,360x616,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order3,consent,Yes
3,1592655771752,20/06/2020 12:22:51,1592655768681,1,20/06/2020 13:22:48,20280,8,questionnaire-t1fh,,5714315,5eb12b842c1e631f02c98b74,1595398,,complete,,5eedff04b02df0064ffb2dbd,computer,Desktop or Laptop,Windows 7,Firefox 33.0,360x756,360x616,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order3,consent-quantised,1
4,1592655771752,20/06/2020 12:22:51,1592655768682,1,20/06/2020 13:22:48,20280,8,questionnaire-t1fh,,5714315,5eb12b842c1e631f02c98b74,1595398,,complete,,5eedff04b02df0064ffb2dbd,computer,Desktop or Laptop,Windows 7,Firefox 33.0,360x756,360x616,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order3,END QUESTIONNAIRE,53361
1,1592655752283,20/06/2020 12:22:32,1592655751359,-4,20/06/2020 08:22:31,20280,8,questionnaire-t1fh,,5714322,5ed62a52acd66302b304751a,1595399,,complete,,5eedfef7a0476a24afdb3c0b,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1280x720,1280x606,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655792457,20/06/2020 12:23:12,1592655790655,-4,20/06/2020 08:23:10,20280,8,questionnaire-t1fh,,5714322,5ed62a52acd66302b304751a,1595399,,complete,,5eedfef7a0476a24afdb3c0b,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1280x720,1263x606,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent,Yes
3,1592655792985,20/06/2020 12:23:12,1592655790658,-4,20/06/2020 08:23:10,20280,8,questionnaire-t1fh,,5714322,5ed62a52acd66302b304751a,1595399,,complete,,5eedfef7a0476a24afdb3c0b,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1280x720,1263x606,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent-quantised,1
4,1592655792985,20/06/2020 12:23:12,1592655790658,-4,20/06/2020 08:23:10,20280,8,questionnaire-t1fh,,5714322,5ed62a52acd66302b304751a,1595399,,complete,,5eedfef7a0476a24afdb3c0b,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1280x720,1263x606,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,END QUESTIONNAIRE,39299
1,1592655757072,20/06/2020 12:22:37,1592655757693,-5,20/06/2020 07:22:37,20280,8,questionnaire-t1fh,,5714324,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592655766125,20/06/2020 12:22:46,1592655766493,-5,20/06/2020 07:22:46,20280,8,questionnaire-t1fh,,5714324,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,consent,Yes
3,1592655766265,20/06/2020 12:22:46,1592655766495,-5,20/06/2020 07:22:46,20280,8,questionnaire-t1fh,,5714324,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,consent-quantised,1
4,1592655766265,20/06/2020 12:22:46,1592655766495,-5,20/06/2020 07:22:46,20280,8,questionnaire-t1fh,,5714324,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,END QUESTIONNAIRE,8802
1,1592655778599,20/06/2020 12:22:58,1592655776478,-5,20/06/2020 07:22:56,20280,8,questionnaire-t1fh,,5714328,569cffa09e8363000c3087cd,1595401,,complete,,5eedfeb35ed7a3247fee1088,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,958x965,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,BEGIN QUESTIONNAIRE,
2,1592655787698,20/06/2020 12:23:07,1592655785640,-5,20/06/2020 07:23:05,20280,8,questionnaire-t1fh,,5714328,569cffa09e8363000c3087cd,1595401,,complete,,5eedfeb35ed7a3247fee1088,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,958x965,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent,Yes
3,1592655787947,20/06/2020 12:23:07,1592655785642,-5,20/06/2020 07:23:05,20280,8,questionnaire-t1fh,,5714328,569cffa09e8363000c3087cd,1595401,,complete,,5eedfeb35ed7a3247fee1088,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,958x965,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent-quantised,1
4,1592655787947,20/06/2020 12:23:07,1592655785642,-5,20/06/2020 07:23:05,20280,8,questionnaire-t1fh,,5714328,569cffa09e8363000c3087cd,1595401,,complete,,5eedfeb35ed7a3247fee1088,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,958x965,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,END QUESTIONNAIRE,9164
