Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1592668699424,20/06/2020 15:58:19,1592668698977,-4,20/06/2020 11:58:18,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592668700676,20/06/2020 15:58:20,1592668700237,-4,20/06/2020 11:58:20,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,1,1,1,Screen 1,advancementZone,continue_button,1210.8949999674223,,,,,0,1,0,,,,,,Welcome,,,,,
3,1592668709695,20/06/2020 15:58:29,1592668709284,-4,20/06/2020 11:58:29,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,2,1,1,Screen 1,advancementZone,continue_button,9031.430000031833,,,,,0,1,0,,,,,,Instructions,,,,,
4,1592668737178,20/06/2020 15:58:57,1592668736767,-4,20/06/2020 11:58:56,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,2,1,2,Screen 2,Zone1,continue_button,27473.78999995999,,,,,0,1,0,,,,,,Instructions,,,,,
5,1592668738180,20/06/2020 15:58:58,1592668737762,-4,20/06/2020 11:58:57,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,121,1,1,stimulus,fixation,fixation,1001.0069999999978,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_007.mp3
6,1592668741196,20/06/2020 15:59:01,1592668740680,-4,20/06/2020 11:59:00,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,121,1,2,response,Zone2,response_keyboard_single,2909.749999991618,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_007.mp3
7,1592668742104,20/06/2020 15:59:02,1592668741677,-4,20/06/2020 11:59:01,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,121,1,3,Screen 1,fixation,fixation,1000.9650000000038,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_007.mp3
8,1592668743091,20/06/2020 15:59:03,1592668742678,-4,20/06/2020 11:59:02,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,130,2,1,stimulus,fixation,fixation,1001.0619999999981,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_002.mp3
9,1592668744559,20/06/2020 15:59:04,1592668744146,-4,20/06/2020 11:59:04,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,130,2,2,response,Zone3,response_keyboard_single,1461.8899999768473,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_002.mp3
10,1592668745558,20/06/2020 15:59:05,1592668745145,-4,20/06/2020 11:59:05,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,130,2,3,Screen 1,fixation,fixation,1001.1399999999994,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_002.mp3
11,1592668746561,20/06/2020 15:59:06,1592668746147,-4,20/06/2020 11:59:06,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,126,3,1,stimulus,fixation,fixation,1000.989999999998,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_009.mp3
12,1592668747552,20/06/2020 15:59:07,1592668747140,-4,20/06/2020 11:59:07,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,126,3,2,response,Zone2,response_keyboard_single,986.4100000122562,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_009.mp3
13,1592668748558,20/06/2020 15:59:08,1592668748134,-4,20/06/2020 11:59:08,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,126,3,3,Screen 1,fixation,fixation,1001.0330000000031,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_009.mp3
14,1592668749558,20/06/2020 15:59:09,1592668749135,-4,20/06/2020 11:59:09,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,116,4,1,stimulus,fixation,fixation,1001.0489999999991,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_004.mp3
15,1592668750248,20/06/2020 15:59:10,1592668749829,-4,20/06/2020 11:59:09,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,116,4,2,response,Zone3,response_keyboard_single,686.5600000019185,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_004.mp3
16,1592668751248,20/06/2020 15:59:11,1592668750824,-4,20/06/2020 11:59:10,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,116,4,3,Screen 1,fixation,fixation,1000.9849999999933,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_004.mp3
17,1592668752250,20/06/2020 15:59:12,1592668751825,-4,20/06/2020 11:59:11,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,14,5,1,stimulus,fixation,fixation,1001.023000000001,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
18,1592668753221,20/06/2020 15:59:13,1592668752799,-4,20/06/2020 11:59:12,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,14,5,2,response,Zone3,response_keyboard_single,967.5400000414811,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
19,1592668754297,20/06/2020 15:59:14,1592668753801,-4,20/06/2020 11:59:13,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,14,5,3,Screen 1,fixation,fixation,1001.0310000000027,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
20,1592668755224,20/06/2020 15:59:15,1592668754801,-4,20/06/2020 11:59:14,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,100,6,1,stimulus,fixation,fixation,1001.0279999999984,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_005.mp3
21,1592668756083,20/06/2020 15:59:16,1592668755657,-4,20/06/2020 11:59:15,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,100,6,2,response,Zone2,response_keyboard_single,849.4749999954365,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_005.mp3
22,1592668757082,20/06/2020 15:59:17,1592668756657,-4,20/06/2020 11:59:16,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,100,6,3,Screen 1,fixation,fixation,1001.0010000000038,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_005.mp3
23,1592668758082,20/06/2020 15:59:18,1592668757658,-4,20/06/2020 11:59:17,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,29,7,1,stimulus,fixation,fixation,1001.0369999999966,,,,,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_006.mp3
24,1592668758785,20/06/2020 15:59:18,1592668758379,-4,20/06/2020 11:59:18,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,29,7,2,response,Zone3,response_keyboard_single,714.5200000377372,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_006.mp3
25,1592668759791,20/06/2020 15:59:19,1592668759374,-4,20/06/2020 11:59:19,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,29,7,3,Screen 1,fixation,fixation,1001.0120000000024,,,,,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_006.mp3
26,1592668760789,20/06/2020 15:59:20,1592668760375,-4,20/06/2020 11:59:20,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,57,8,1,stimulus,fixation,fixation,1001.0279999999984,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_002.mp3
27,1592668761554,20/06/2020 15:59:21,1592668761137,-4,20/06/2020 11:59:21,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,57,8,2,response,Zone2,response_keyboard_single,755.0049999845214,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_002.mp3
28,1592668762541,20/06/2020 15:59:22,1592668762136,-4,20/06/2020 11:59:22,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,57,8,3,Screen 1,fixation,fixation,1000.997000000003,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_002.mp3
29,1592668763561,20/06/2020 15:59:23,1592668763137,-4,20/06/2020 11:59:23,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,65,9,1,stimulus,fixation,fixation,1001.0329999999958,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_006.mp3
30,1592668764469,20/06/2020 15:59:24,1592668764053,-4,20/06/2020 11:59:24,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,65,9,2,response,Zone3,response_keyboard_single,909.6299999509938,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_006.mp3
31,1592668765456,20/06/2020 15:59:25,1592668765047,-4,20/06/2020 11:59:25,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,65,9,3,Screen 1,fixation,fixation,1001.0030000000115,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_006.mp3
32,1592668766458,20/06/2020 15:59:26,1592668766048,-4,20/06/2020 11:59:26,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,112,10,1,stimulus,fixation,fixation,1001.0190000000002,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_002.mp3
33,1592668766972,20/06/2020 15:59:26,1592668766559,-4,20/06/2020 11:59:26,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,112,10,2,response,Zone3,response_keyboard_single,504.32000000728294,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_002.mp3
34,1592668767974,20/06/2020 15:59:27,1592668767557,-4,20/06/2020 11:59:27,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,112,10,3,Screen 1,fixation,fixation,1000.9879999999976,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_002.mp3
35,1592668768981,20/06/2020 15:59:28,1592668768558,-4,20/06/2020 11:59:28,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,8,11,1,stimulus,fixation,fixation,1001.0390000000043,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_004.mp3
36,1592668770646,20/06/2020 15:59:30,1592668770239,-4,20/06/2020 11:59:30,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,8,11,2,response,Zone2,response_keyboard_single,1674.3349999887869,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_004.mp3
37,1592668771662,20/06/2020 15:59:31,1592668771234,-4,20/06/2020 11:59:31,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,8,11,3,Screen 1,fixation,fixation,1001.156999999992,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_004.mp3
38,1592668772644,20/06/2020 15:59:32,1592668772237,-4,20/06/2020 11:59:32,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,64,12,1,stimulus,fixation,fixation,1000.9860000000044,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_005.mp3
39,1592668773224,20/06/2020 15:59:33,1592668772806,-4,20/06/2020 11:59:32,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,64,12,2,response,Zone2,response_keyboard_single,562.7249999670312,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_005.mp3
40,1592668774224,20/06/2020 15:59:34,1592668773806,-4,20/06/2020 11:59:33,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,64,12,3,Screen 1,fixation,fixation,1000.9919999999984,,,,,0,1,0,,,,,1,Trial,,1,SH,S,demolish_demoliss_005.mp3
41,1592668775226,20/06/2020 15:59:35,1592668774808,-4,20/06/2020 11:59:34,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,42,13,1,stimulus,fixation,fixation,1001.0349999999889,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_003.mp3
42,1592668775616,20/06/2020 15:59:35,1592668775199,-4,20/06/2020 11:59:35,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,42,13,2,response,Zone3,response_keyboard_single,384.39500000094995,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_003.mp3
43,1592668776616,20/06/2020 15:59:36,1592668776197,-4,20/06/2020 11:59:36,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,42,13,3,Screen 1,fixation,fixation,1000.9809999999998,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_003.mp3
44,1592668777601,20/06/2020 15:59:37,1592668777199,-4,20/06/2020 11:59:37,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,102,14,1,stimulus,fixation,fixation,1001.0180000000109,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_006.mp3
45,1592668780335,20/06/2020 15:59:40,1592668779925,-4,20/06/2020 11:59:39,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,102,14,2,response,Zone2,response_keyboard_single,2720.3750000335276,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_006.mp3
46,1592668781351,20/06/2020 15:59:41,1592668780925,-4,20/06/2020 11:59:40,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,102,14,3,Screen 1,fixation,fixation,1000.9989999999962,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_006.mp3
47,1592668782388,20/06/2020 15:59:42,1592668781926,-4,20/06/2020 11:59:41,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,15,15,1,stimulus,fixation,fixation,1001.0040000000008,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
48,1592668782998,20/06/2020 15:59:42,1592668782581,-4,20/06/2020 11:59:42,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,15,15,2,response,Zone3,response_keyboard_single,648.7399999750778,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
49,1592668783998,20/06/2020 15:59:43,1592668783580,-4,20/06/2020 11:59:43,20280,9,task-3859,,5715837,5ecdc5dbb53e7d13adad9d7e,1595959,,complete,,5eee318205c6952ab7f28aa8,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order3,w_nw_order3,15,15,3,Screen 1,fixation,fixation,1000.9839999999967,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
