Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1592668627270,20/06/2020 15:57:07,1592668627138,-4,20/06/2020 11:57:07,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592668628489,20/06/2020 15:57:08,1592668628420,-4,20/06/2020 11:57:08,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,1,1,1,Screen 1,advancementZone,continue_button,1207.8399999882095,,,,,0,1,0,,,,,,Welcome,,,,,
3,1592668643281,20/06/2020 15:57:23,1592668643150,-4,20/06/2020 11:57:23,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,2,1,1,Screen 1,advancementZone,continue_button,14705.950000003213,,,,,0,1,0,,,,,,Instructions,,,,,
4,1592668655696,20/06/2020 15:57:35,1592668655632,-4,20/06/2020 11:57:35,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,2,1,2,Screen 2,Zone1,continue_button,12460.519999993267,,,,,0,1,0,,,,,,Instructions,,,,,
5,1592668656689,20/06/2020 15:57:36,1592668656621,-4,20/06/2020 11:57:36,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,19,1,1,stimulus,fixation,fixation,1000.0200000000004,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_010.mp3
6,1592668661193,20/06/2020 15:57:41,1592668661132,-4,20/06/2020 11:57:41,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,19,1,2,response,Zone3,response_keyboard_single,4493.775000009919,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_010.mp3
7,1592668662180,20/06/2020 15:57:42,1592668662120,-4,20/06/2020 11:57:42,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,19,1,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_010.mp3
8,1592668662836,20/06/2020 15:57:42,1592668662765,-4,20/06/2020 11:57:42,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,38,2,1,stimulus,Zone1,content_audio,622.9100000055041,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_010.mp3
9,1592668668387,20/06/2020 15:57:48,1592668668321,-4,20/06/2020 11:57:48,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,38,2,2,response,Zone2,response_keyboard_single,5545.624999998836,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_010.mp3
10,1592668669359,20/06/2020 15:57:49,1592668669305,-4,20/06/2020 11:57:49,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,38,2,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_010.mp3
11,1592668669975,20/06/2020 15:57:49,1592668669917,-4,20/06/2020 11:57:49,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,35,3,1,stimulus,Zone1,content_audio,591.0000000149012,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_009.mp3
12,1592668671792,20/06/2020 15:57:51,1592668671735,-4,20/06/2020 11:57:51,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,35,3,2,response,Zone2,response_keyboard_single,1808.6800000164658,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_009.mp3
13,1592668672779,20/06/2020 15:57:52,1592668672723,-4,20/06/2020 11:57:52,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,35,3,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_009.mp3
14,1592668673623,20/06/2020 15:57:53,1592668673563,-4,20/06/2020 11:57:53,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,106,4,1,stimulus,Zone1,content_audio,821.8350000097416,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
15,1592668674839,20/06/2020 15:57:54,1592668674774,-4,20/06/2020 11:57:54,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,106,4,2,response,Zone3,response_keyboard_single,1198.4749999828637,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
16,1592668675827,20/06/2020 15:57:55,1592668675773,-4,20/06/2020 11:57:55,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,106,4,3,Screen 1,fixation,fixation,1000.5,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
17,1592668676827,20/06/2020 15:57:56,1592668676767,-4,20/06/2020 11:57:56,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,118,5,1,stimulus,Zone1,content_audio,972.5500000058673,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_005.mp3
18,1592668678072,20/06/2020 15:57:58,1592668678029,-4,20/06/2020 11:57:58,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,118,5,2,response,Zone2,response_keyboard_single,1252.3499999952037,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_005.mp3
19,1592668679074,20/06/2020 15:57:59,1592668679023,-4,20/06/2020 11:57:59,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,118,5,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_005.mp3
20,1592668680094,20/06/2020 15:58:00,1592668680018,-4,20/06/2020 11:58:00,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,116,6,1,stimulus,Zone1,content_audio,972.829999984242,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_004.mp3
21,1592668680735,20/06/2020 15:58:00,1592668680657,-4,20/06/2020 11:58:00,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,116,6,2,response,Zone2,response_keyboard_single,629.3850000074599,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_004.mp3
22,1592668681719,20/06/2020 15:58:01,1592668681655,-4,20/06/2020 11:58:01,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,116,6,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_004.mp3
23,1592668682405,20/06/2020 15:58:02,1592668682340,-4,20/06/2020 11:58:02,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,78,7,1,stimulus,Zone1,content_audio,670.959999988554,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_003.mp3
24,1592668683687,20/06/2020 15:58:03,1592668683604,-4,20/06/2020 11:58:03,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,78,7,2,response,Zone3,response_keyboard_single,1255.0999999803025,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_003.mp3
25,1592668684660,20/06/2020 15:58:04,1592668684590,-4,20/06/2020 11:58:04,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,78,7,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_003.mp3
26,1592668685301,20/06/2020 15:58:05,1592668685197,-4,20/06/2020 11:58:05,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,22,8,1,stimulus,Zone1,content_audio,590.9199999878183,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_002.mp3
27,1592668685800,20/06/2020 15:58:05,1592668685722,-4,20/06/2020 11:58:05,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,22,8,2,response,Zone3,response_keyboard_single,516.669999982696,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_002.mp3
28,1592668686776,20/06/2020 15:58:06,1592668686707,-4,20/06/2020 11:58:06,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,22,8,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_002.mp3
29,1592668687416,20/06/2020 15:58:07,1592668687333,-4,20/06/2020 11:58:07,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,53,9,1,stimulus,Zone1,content_audio,609.969999990426,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_009.mp3
30,1592668688229,20/06/2020 15:58:08,1592668688160,-4,20/06/2020 11:58:08,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,53,9,2,response,Zone2,response_keyboard_single,816.8750000186265,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_009.mp3
31,1592668689229,20/06/2020 15:58:09,1592668689158,-4,20/06/2020 11:58:09,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,53,9,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_009.mp3
32,1592668689903,20/06/2020 15:58:09,1592668689841,-4,20/06/2020 11:58:09,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,79,10,1,stimulus,Zone1,content_audio,662.03000000678,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_004.mp3
33,1592668690483,20/06/2020 15:58:10,1592668690368,-4,20/06/2020 11:58:10,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,79,10,2,response,Zone3,response_keyboard_single,518.4749999898486,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_004.mp3
34,1592668691423,20/06/2020 15:58:11,1592668691357,-4,20/06/2020 11:58:11,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,79,10,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_004.mp3
35,1592668692240,20/06/2020 15:58:12,1592668692186,-4,20/06/2020 11:58:12,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,171,11,1,stimulus,Zone1,content_audio,804.6350000076927,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_005.mp3
36,1592668692898,20/06/2020 15:58:12,1592668692816,-4,20/06/2020 11:58:12,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,171,11,2,response,Zone2,response_keyboard_single,621.5050000173505,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_005.mp3
37,1592668693867,20/06/2020 15:58:13,1592668693808,-4,20/06/2020 11:58:13,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,171,11,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_005.mp3
38,1592668694529,20/06/2020 15:58:14,1592668694462,-4,20/06/2020 11:58:14,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,13,12,1,stimulus,Zone1,content_audio,639.5550000015646,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
39,1592668696028,20/06/2020 15:58:16,1592668695946,-4,20/06/2020 11:58:15,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,13,12,2,response,Zone3,response_keyboard_single,1475.6300000008196,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
40,1592668697012,20/06/2020 15:58:17,1592668696942,-4,20/06/2020 11:58:16,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,13,12,3,Screen 1,fixation,fixation,1000.5249999999942,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
41,1592668697671,20/06/2020 15:58:17,1592668697620,-4,20/06/2020 11:58:17,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,85,13,1,stimulus,Zone1,content_audio,663.4349999949336,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_007.mp3
42,1592668698535,20/06/2020 15:58:18,1592668698478,-4,20/06/2020 11:58:18,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,85,13,2,response,Zone3,response_keyboard_single,849.3000000016764,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_007.mp3
43,1592668699534,20/06/2020 15:58:19,1592668699475,-4,20/06/2020 11:58:19,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,85,13,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_007.mp3
44,1592668700143,20/06/2020 15:58:20,1592668700081,-4,20/06/2020 11:58:20,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,26,14,1,stimulus,Zone1,content_audio,584.4250000081956,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_004.mp3
45,1592668700675,20/06/2020 15:58:20,1592668700613,-4,20/06/2020 11:58:20,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,26,14,2,response,Zone3,response_keyboard_single,523.2250000117347,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_004.mp3
46,1592668701667,20/06/2020 15:58:21,1592668701609,-4,20/06/2020 11:58:21,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,26,14,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_catalogue_catalod_004.mp3
47,1592668702482,20/06/2020 15:58:22,1592668702426,-4,20/06/2020 11:58:22,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,170,15,1,stimulus,Zone1,content_audio,800.9299999976065,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_004.mp3
