Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
17,1592673524245,20/06/2020 17:18:44,1592673522094,1,20/06/2020 18:18:42,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,69,5,1,stimulus,fixation,fixation,1000.080999999991,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_008.mp3
18,1592673530543,20/06/2020 17:18:50,1592673528099,1,20/06/2020 18:18:48,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,69,5,2,response,Zone1,timelimit_screen,6000.490000000005,,,,,0,1,0,,,1,,1,Trial,,1,D,G,epilogue_epilod_008.mp3
19,1592673531460,20/06/2020 17:18:51,1592673529097,1,20/06/2020 18:18:49,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,69,5,3,Screen 1,fixation,fixation,1000.0810000000056,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_008.mp3
20,1592673532413,20/06/2020 17:18:52,1592673530096,1,20/06/2020 18:18:50,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,121,6,1,stimulus,fixation,fixation,1000.0800000000017,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_007.mp3
21,1592673537540,20/06/2020 17:18:57,1592673536099,1,20/06/2020 18:18:56,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,121,6,2,response,Zone1,timelimit_screen,6000.727999999988,,,,,0,1,0,,,1,,1,Trial,,1,D,G,lemonade_lemonegg_007.mp3
22,1592673539008,20/06/2020 17:18:59,1592673537096,1,20/06/2020 18:18:57,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,121,6,3,Screen 1,fixation,fixation,1000.0090000000055,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_007.mp3
23,1592673539938,20/06/2020 17:18:59,1592673538099,1,20/06/2020 18:18:58,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,54,7,1,stimulus,fixation,fixation,1000.0130000000063,,,,,0,1,0,,,,,1,Trial,,1,D,G,dialogue_dialod_009.mp3
24,1592673547426,20/06/2020 17:19:07,1592673544100,1,20/06/2020 18:19:04,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,54,7,2,response,Zone1,timelimit_screen,6001.103999999992,,,,,0,1,0,,,1,,1,Trial,,1,D,G,dialogue_dialod_009.mp3
25,1592673548412,20/06/2020 17:19:08,1592673545100,1,20/06/2020 18:19:05,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,54,7,3,Screen 1,fixation,fixation,1000.1440000000002,,,,,0,1,0,,,,,1,Trial,,1,D,G,dialogue_dialod_009.mp3
26,1592673548412,20/06/2020 17:19:08,1592673546095,1,20/06/2020 18:19:06,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,143,8,1,stimulus,fixation,fixation,1000.148000000001,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_009.mp3
27,1592673627168,20/06/2020 17:20:27,1592673619480,1,20/06/2020 18:20:19,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1796,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,143,8,2,response,Zone1,timelimit_screen,73240.12100000001,,,,,0,1,0,,,1,,1,Trial,,1,D,G,monologue_monolod_009.mp3
28,1592673628905,20/06/2020 17:20:28,1592673620337,1,20/06/2020 18:20:20,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1796,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,143,8,3,Screen 1,fixation,fixation,999.8889999999956,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_009.mp3
29,1592673628905,20/06/2020 17:20:28,1592673622505,1,20/06/2020 18:20:22,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x366,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,94,9,1,stimulus,fixation,fixation,1000.1110000000044,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_002.mp3
30,1592673630674,20/06/2020 17:20:30,1592673628508,1,20/06/2020 18:20:28,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,94,9,2,response,Zone1,timelimit_screen,6000.595000000001,,,,,0,1,0,,,1,,1,Trial,,1,D,G,invalid_invaligue_002.mp3
31,1592673632495,20/06/2020 17:20:32,1592673629505,1,20/06/2020 18:20:29,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,94,9,3,Screen 1,fixation,fixation,1000.0999999999767,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_002.mp3
32,1592673633764,20/06/2020 17:20:33,1592673630507,1,20/06/2020 18:20:30,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,104,10,1,stimulus,fixation,fixation,1000.1070000000182,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_007.mp3
33,1592673638261,20/06/2020 17:20:38,1592673636382,1,20/06/2020 18:20:36,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,104,10,2,response,Zone2,response_keyboard_single,5651.299999997718,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_007.mp3
34,1592673639407,20/06/2020 17:20:39,1592673637355,1,20/06/2020 18:20:37,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,104,10,3,Screen 1,fixation,fixation,1000.1100000000151,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_007.mp3
35,1592673640643,20/06/2020 17:20:40,1592673638358,1,20/06/2020 18:20:38,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,142,11,1,stimulus,fixation,fixation,1000.1029999999737,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_008.mp3
36,1592673642194,20/06/2020 17:20:42,1592673640232,1,20/06/2020 18:20:40,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,142,11,2,response,Zone3,response_keyboard_single,1662.899999999354,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_008.mp3
37,1592673643674,20/06/2020 17:20:43,1592673641205,1,20/06/2020 18:20:41,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,142,11,3,Screen 1,fixation,fixation,1000.0960000000196,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_008.mp3
38,1592673645315,20/06/2020 17:20:45,1592673642207,1,20/06/2020 18:20:42,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,144,12,1,stimulus,fixation,fixation,1000.0989999999874,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_009.mp3
39,1592673647394,20/06/2020 17:20:47,1592673645062,1,20/06/2020 18:20:45,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,144,12,2,response,Zone2,response_keyboard_single,2633.700000002136,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_009.mp3
40,1592673648902,20/06/2020 17:20:48,1592673646023,1,20/06/2020 18:20:46,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,144,12,3,Screen 1,fixation,fixation,1000.1010000000242,,,,,0,1,0,,,,,1,Trial,,1,D,G,monologue_monolod_009.mp3
41,1592673650338,20/06/2020 17:20:50,1592673647024,1,20/06/2020 18:20:47,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,60,13,1,stimulus,fixation,fixation,1000.0999999999767,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_003.mp3
42,1592673651624,20/06/2020 17:20:51,1592673648782,1,20/06/2020 18:20:48,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,60,13,2,response,Zone3,response_keyboard_single,1554.8999999991793,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_003.mp3
43,1592673652865,20/06/2020 17:20:52,1592673649773,1,20/06/2020 18:20:49,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,60,13,3,Screen 1,fixation,fixation,1000.0989999999874,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_003.mp3
44,1592673655193,20/06/2020 17:20:55,1592673650778,1,20/06/2020 18:20:50,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,32,14,1,stimulus,fixation,fixation,1000.1020000000135,,,,,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_007.mp3
45,1592673657273,20/06/2020 17:20:57,1592673653318,1,20/06/2020 18:20:53,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,32,14,2,response,Zone3,response_keyboard_single,2340.199999998731,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_007.mp3
46,1592673657273,20/06/2020 17:20:57,1592673654308,1,20/06/2020 18:20:54,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,32,14,3,Screen 1,fixation,fixation,1000.0969999999797,,,,,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_007.mp3
47,1592673659651,20/06/2020 17:20:59,1592673655308,1,20/06/2020 18:20:55,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,164,15,1,stimulus,fixation,fixation,1000.1110000000044,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_010.mp3
48,1592673662345,20/06/2020 17:21:02,1592673660092,1,20/06/2020 18:21:00,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,164,15,2,response,Zone2,response_keyboard_single,4552.79999999766,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_010.mp3
49,1592673663547,20/06/2020 17:21:03,1592673661073,1,20/06/2020 18:21:01,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,164,15,3,Screen 1,fixation,fixation,999.9880000000121,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_010.mp3
