Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1592673087500,20/06/2020 17:11:27,1592673087350,-5,20/06/2020 12:11:27,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592673089967,20/06/2020 17:11:29,1592673089886,-5,20/06/2020 12:11:29,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,1,1,1,Screen 1,advancementZone,continue_button,2476.7850000644103,,,,,0,1,0,,,,,,Welcome,,,,,
3,1592673105686,20/06/2020 17:11:45,1592673105616,-5,20/06/2020 12:11:45,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,2,1,1,Screen 1,advancementZone,continue_button,15711.684999987483,,,,,0,1,0,,,,,,Instructions,,,,,
4,1592673120458,20/06/2020 17:12:00,1592673120369,-5,20/06/2020 12:12:00,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,2,1,2,Screen 2,Zone1,continue_button,14737.435000017285,,,,,0,1,0,,,,,,Instructions,,,,,
5,1592673121259,20/06/2020 17:12:01,1592673121179,-5,20/06/2020 12:12:01,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,19,1,1,stimulus,Zone1,content_audio,786.5799999563023,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_010.mp3
6,1592673127250,20/06/2020 17:12:07,1592673127176,-5,20/06/2020 12:12:07,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,19,1,2,response,Zone1,timelimit_screen,5999.759999999995,,,,,0,1,0,,,1,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_010.mp3
7,1592673128237,20/06/2020 17:12:08,1592673128174,-5,20/06/2020 12:12:08,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,19,1,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_010.mp3
8,1592673129023,20/06/2020 17:12:09,1592673128957,-5,20/06/2020 12:12:08,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,111,2,1,stimulus,Zone1,content_audio,763.4550000075251,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_002.mp3
9,1592673132560,20/06/2020 17:12:12,1592673132489,-5,20/06/2020 12:12:12,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,111,2,2,response,Zone3,response_keyboard_single,3522.675000014715,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_002.mp3
10,1592673133551,20/06/2020 17:12:13,1592673133483,-5,20/06/2020 12:12:13,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,111,2,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_002.mp3
11,1592673134378,20/06/2020 17:12:14,1592673134321,-5,20/06/2020 12:12:14,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,91,3,1,stimulus,Zone1,content_audio,822.6900000590831,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_juvenile_juvenire_010.mp3
12,1592673136546,20/06/2020 17:12:16,1592673136480,-5,20/06/2020 12:12:16,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,91,3,2,response,Zone3,response_keyboard_single,2150.9050000458956,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_juvenile_juvenire_010.mp3
13,1592673137546,20/06/2020 17:12:17,1592673137467,-5,20/06/2020 12:12:17,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,91,3,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_juvenile_juvenire_010.mp3
14,1592673138358,20/06/2020 17:12:18,1592673138291,-5,20/06/2020 12:12:18,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,60,4,1,stimulus,Zone1,content_audio,809.3199998838827,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_003.mp3
15,1592673141190,20/06/2020 17:12:21,1592673141119,-5,20/06/2020 12:12:21,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,60,4,2,response,Zone2,response_keyboard_single,2818.7749999342486,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_003.mp3
16,1592673142183,20/06/2020 17:12:22,1592673142110,-5,20/06/2020 12:12:22,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,60,4,3,Screen 1,fixation,fixation,992.9709999999977,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_003.mp3
17,1592673143011,20/06/2020 17:12:23,1592673142935,-5,20/06/2020 12:12:22,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,7,5,1,stimulus,Zone1,content_audio,810.7000000309199,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
18,1592673144668,20/06/2020 17:12:24,1592673144590,-5,20/06/2020 12:12:24,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,7,5,2,response,Zone3,response_keyboard_single,1647.164999973029,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
19,1592673145652,20/06/2020 17:12:25,1592673145576,-5,20/06/2020 12:12:25,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,7,5,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
20,1592673146411,20/06/2020 17:12:26,1592673146349,-5,20/06/2020 12:12:26,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,115,6,1,stimulus,Zone1,content_audio,758.9399999706075,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_004.mp3
21,1592673147318,20/06/2020 17:12:27,1592673147258,-5,20/06/2020 12:12:27,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,115,6,2,response,Zone2,response_keyboard_single,901.1700000846758,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_004.mp3
22,1592673148318,20/06/2020 17:12:28,1592673148243,-5,20/06/2020 12:12:28,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,115,6,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_004.mp3
23,1592673149139,20/06/2020 17:12:29,1592673149065,-5,20/06/2020 12:12:29,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,8,7,1,stimulus,Zone1,content_audio,808.725000009872,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
24,1592673150374,20/06/2020 17:12:30,1592673150310,-5,20/06/2020 12:12:30,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,8,7,2,response,Zone3,response_keyboard_single,1236.9350000517443,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
25,1592673151381,20/06/2020 17:12:31,1592673151309,-5,20/06/2020 12:12:31,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,8,7,3,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_004.mp3
26,1592673152054,20/06/2020 17:12:32,1592673151991,-5,20/06/2020 12:12:31,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,32,8,1,stimulus,Zone1,content_audio,668.6500000068918,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_007.mp3
27,1592673153038,20/06/2020 17:12:33,1592673152962,-5,20/06/2020 12:12:32,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,32,8,2,response,Zone2,response_keyboard_single,962.9100000020117,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_007.mp3
28,1592673154014,20/06/2020 17:12:34,1592673153947,-5,20/06/2020 12:12:33,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,32,8,3,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_007.mp3
29,1592673154828,20/06/2020 17:12:34,1592673154754,-5,20/06/2020 12:12:34,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,11,9,1,stimulus,Zone1,content_audio,795.8299999590963,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_006.mp3
30,1592673155734,20/06/2020 17:12:35,1592673155663,-5,20/06/2020 12:12:35,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,11,9,2,response,Zone2,response_keyboard_single,901.4200000092387,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_006.mp3
31,1592673156717,20/06/2020 17:12:36,1592673156647,-5,20/06/2020 12:12:36,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,11,9,3,Screen 1,fixation,fixation,999.9599999999919,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_atmosphere_atmosphill_006.mp3
32,1592673157511,20/06/2020 17:12:37,1592673157425,-5,20/06/2020 12:12:37,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,126,10,1,stimulus,Zone1,content_audio,762.6150000141934,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_009.mp3
33,1592673158531,20/06/2020 17:12:38,1592673158466,-5,20/06/2020 12:12:38,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,126,10,2,response,Zone3,response_keyboard_single,1032.4899998959154,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_009.mp3
34,1592673159531,20/06/2020 17:12:39,1592673159464,-5,20/06/2020 12:12:39,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,126,10,3,Screen 1,fixation,fixation,999.9599999999919,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_nightingale_nightingare_009.mp3
35,1592673160215,20/06/2020 17:12:40,1592673160141,-5,20/06/2020 12:12:40,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,37,11,1,stimulus,Zone1,content_audio,663.9499999582767,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_010.mp3
36,1592673160656,20/06/2020 17:12:40,1592673160590,-5,20/06/2020 12:12:40,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,37,11,2,response,Zone2,response_keyboard_single,440.86999993305653,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_010.mp3
37,1592673161639,20/06/2020 17:12:41,1592673161581,-5,20/06/2020 12:12:41,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,37,11,3,Screen 1,fixation,fixation,999.9599999999919,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_010.mp3
38,1592673162269,20/06/2020 17:12:42,1592673162185,-5,20/06/2020 12:12:42,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,130,12,1,stimulus,Zone1,content_audio,592.8950000088662,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_pocketful_pocketfur_002.mp3
39,1592673163516,20/06/2020 17:12:43,1592673163457,-5,20/06/2020 12:12:43,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,130,12,2,response,Zone2,response_keyboard_single,1264.3550001084805,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_pocketful_pocketfur_002.mp3
40,1592673164516,20/06/2020 17:12:44,1592673164452,-5,20/06/2020 12:12:44,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,130,12,3,Screen 1,fixation,fixation,999.9599999999919,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_pocketful_pocketfur_002.mp3
41,1592673165347,20/06/2020 17:12:45,1592673165273,-5,20/06/2020 12:12:45,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,61,13,1,stimulus,Zone1,content_audio,808.0349999945611,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_004.mp3
42,1592673165863,20/06/2020 17:12:45,1592673165777,-5,20/06/2020 12:12:45,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,61,13,2,response,Zone2,response_keyboard_single,496.1650000186637,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_004.mp3
43,1592673166907,20/06/2020 17:12:46,1592673166770,-5,20/06/2020 12:12:46,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,61,13,3,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_domicile_domicire_004.mp3
44,1592673167738,20/06/2020 17:12:47,1592673167665,-5,20/06/2020 12:12:47,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,152,14,1,stimulus,Zone1,content_audio,880.8799999533221,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_questionnaire_questionail_004.mp3
45,1592673168191,20/06/2020 17:12:48,1592673168127,-5,20/06/2020 12:12:48,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,152,14,2,response,Zone3,response_keyboard_single,454.86000005621463,,,R,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_questionnaire_questionail_004.mp3
46,1592673169188,20/06/2020 17:12:49,1592673169120,-5,20/06/2020 12:12:49,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,152,14,3,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_questionnaire_questionail_004.mp3
47,1592673169910,20/06/2020 17:12:49,1592673169824,-5,20/06/2020 12:12:49,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,26,15,1,stimulus,Zone1,content_audio,692.1800000127405,,,,,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_004.mp3
48,1592673170773,20/06/2020 17:12:50,1592673170708,-5,20/06/2020 12:12:50,20280,10,task-f85n,,5716272,5eea570764dab80e672e54db,1596099,,complete,,5eee42496a3a3d2b60d6880d,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 83.0.4103.61,1440x900,1342x734,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,nw_nw_order2,nw_nw_order2,26,15,2,response,Zone2,response_keyboard_single,877.100000041537,,,L,1,0,1,0,,,,,1,Trial,,1,L,R,nonword_automobeer_automobile_004.mp3
