Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1589577345816,15/05/2020 21:15:45,1589577344204,-4,15/05/2020 17:15:44,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,
2,1589577347301,15/05/2020 21:15:47,1589577345748,-4,15/05/2020 17:15:45,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,1,1,1,Screen 1,advancementZone,continue_button,1200.0699999989592,,,,0,1,0,,,,,,Welcome,,,,,
3,1589577350475,15/05/2020 21:15:50,1589577348908,-4,15/05/2020 17:15:48,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,2,1,1,Screen 1,advancementZone,continue_button,3128.98000000132,,,,0,1,0,,,,,,Instructions,,,,,
4,1589577351195,15/05/2020 21:15:51,1589577349643,-4,15/05/2020 17:15:49,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,114,1,1,stimulus,Zone1,content_audio,698.1849999974656,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_003.mp3
5,1589577355149,15/05/2020 21:15:55,1589577353584,-4,15/05/2020 17:15:53,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,114,1,2,response,Zone2,response_keyboard_single,3897.74000000034,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_003.mp3
6,1589577356103,15/05/2020 21:15:56,1589577354561,-4,15/05/2020 17:15:54,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,114,1,3,Screen 1,fixation,fixation,999.4539999999997,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_003.mp3
7,1589577356902,15/05/2020 21:15:56,1589577355362,-4,15/05/2020 17:15:55,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,2,1,stimulus,Zone1,content_audio,715.0799999981245,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
8,1589577357685,15/05/2020 21:15:57,1589577356144,-4,15/05/2020 17:15:56,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,2,2,response,Zone2,response_keyboard_single,749.3199999989884,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
9,1589577358672,15/05/2020 21:15:58,1589577357133,-4,15/05/2020 17:15:57,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,2,3,Screen 1,fixation,fixation,999.3630000000012,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
10,1589577359594,15/05/2020 21:15:59,1589577358041,-4,15/05/2020 17:15:58,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,21,3,1,stimulus,Zone1,content_audio,852.7949999988778,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_002.mp3
11,1589577360156,15/05/2020 21:16:00,1589577358609,-4,15/05/2020 17:15:58,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,21,3,2,response,Zone2,response_keyboard_single,527.1299999985786,,D,1,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_002.mp3
12,1589577361157,15/05/2020 21:16:01,1589577359606,-4,15/05/2020 17:15:59,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,21,3,3,Screen 1,fixation,fixation,999.3379999999979,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_002.mp3
13,1589577362000,15/05/2020 21:16:02,1589577360463,-4,15/05/2020 17:16:00,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,77,4,1,stimulus,Zone1,content_audio,797.4450000001525,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_003.mp3
14,1589577362469,15/05/2020 21:16:02,1589577360933,-4,15/05/2020 17:16:00,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,77,4,2,response,Zone2,response_keyboard_single,437.6200000006065,,D,1,0,1,0,,,,,1,Trial,,1,D,G,down_gown_003.mp3
15,1589577363470,15/05/2020 21:16:03,1589577361929,-4,15/05/2020 17:16:01,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,77,4,3,Screen 1,fixation,fixation,999.2300000000032,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_003.mp3
16,1589577364312,15/05/2020 21:16:04,1589577362762,-4,15/05/2020 17:16:02,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,85,5,1,stimulus,Zone1,content_audio,787.1849999974074,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_007.mp3
17,1589577365990,15/05/2020 21:16:05,1589577364452,-4,15/05/2020 17:16:04,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,85,5,2,response,Zone3,response_keyboard_single,1647.754999998142,,G,1,0,1,0,,,,,1,Trial,,1,D,G,down_gown_007.mp3
18,1589577366975,15/05/2020 21:16:06,1589577365428,-4,15/05/2020 17:16:05,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,85,5,3,Screen 1,fixation,fixation,999.3600000000006,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_007.mp3
19,1589577367694,15/05/2020 21:16:07,1589577366142,-4,15/05/2020 17:16:06,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,40,6,1,stimulus,Zone1,content_audio,667.539999998553,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_002.mp3
20,1589577368459,15/05/2020 21:16:08,1589577366916,-4,15/05/2020 17:16:06,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,40,6,2,response,Zone2,response_keyboard_single,733.619999999064,,D,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_002.mp3
21,1589577369444,15/05/2020 21:16:09,1589577367900,-4,15/05/2020 17:16:07,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,40,6,3,Screen 1,fixation,fixation,999.4900000000016,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_002.mp3
22,1589577370131,15/05/2020 21:16:10,1589577368582,-4,15/05/2020 17:16:08,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,59,7,1,stimulus,Zone1,content_audio,631.4199999978882,,,,0,1,0,,,,,1,Trial,,1,D,G,dough_go_003.mp3
23,1589577371180,15/05/2020 21:16:11,1589577369639,-4,15/05/2020 17:16:09,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,59,7,2,response,Zone3,response_keyboard_single,982.0550000004005,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dough_go_003.mp3
24,1589577372165,15/05/2020 21:16:12,1589577370623,-4,15/05/2020 17:16:10,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,59,7,3,Screen 1,fixation,fixation,999.3549999999996,,,,0,1,0,,,,,1,Trial,,1,D,G,dough_go_003.mp3
25,1589577372914,15/05/2020 21:16:12,1589577371382,-4,15/05/2020 17:16:11,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,118,8,1,stimulus,Zone1,content_audio,697.1499999999651,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
26,1589577374010,15/05/2020 21:16:14,1589577372471,-4,15/05/2020 17:16:12,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,118,8,2,response,Zone2,response_keyboard_single,1057.2700000011537,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
27,1589577374979,15/05/2020 21:16:14,1589577373446,-4,15/05/2020 17:16:13,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,118,8,3,Screen 1,fixation,fixation,999.0580000000009,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
28,1589577375714,15/05/2020 21:16:15,1589577374182,-4,15/05/2020 17:16:14,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,95,9,1,stimulus,Zone1,content_audio,680.6249999972351,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
29,1589577376171,15/05/2020 21:16:16,1589577374610,-4,15/05/2020 17:16:14,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,95,9,2,response,Zone3,response_keyboard_single,387.96000000002095,,G,1,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
30,1589577377133,15/05/2020 21:16:17,1589577375595,-4,15/05/2020 17:16:15,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,95,9,3,Screen 1,fixation,fixation,999.3529999999992,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
31,1589577378058,15/05/2020 21:16:18,1589577376522,-4,15/05/2020 17:16:16,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,30,10,1,stimulus,Zone1,content_audio,877.120000001014,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_006.mp3
32,1589577378371,15/05/2020 21:16:18,1589577376826,-4,15/05/2020 17:16:16,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,30,10,2,response,Zone3,response_keyboard_single,273.9449999971839,,G,1,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_006.mp3
33,1589577379356,15/05/2020 21:16:19,1589577377819,-4,15/05/2020 17:16:17,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,30,10,3,Screen 1,fixation,fixation,999.5619999999981,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_006.mp3
34,1589577380090,15/05/2020 21:16:20,1589577378543,-4,15/05/2020 17:16:18,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,96,11,1,stimulus,Zone1,content_audio,667.1199999982491,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
35,1589577381137,15/05/2020 21:16:21,1589577378983,-4,15/05/2020 17:16:18,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,96,11,2,response,Zone3,response_keyboard_single,408.0599999979313,,G,1,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
36,1589577381500,15/05/2020 21:16:21,1589577379967,-4,15/05/2020 17:16:19,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,96,11,3,Screen 1,fixation,fixation,999.3950000000041,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_003.mp3
37,1589577382270,15/05/2020 21:16:22,1589577380722,-4,15/05/2020 17:16:20,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,123,12,1,stimulus,Zone1,content_audio,709.3500000009954,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_008.mp3
38,1589577382737,15/05/2020 21:16:22,1589577381196,-4,15/05/2020 17:16:21,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,123,12,2,response,Zone3,response_keyboard_single,442.01000000248314,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_008.mp3
39,1589577383738,15/05/2020 21:16:23,1589577382191,-4,15/05/2020 17:16:22,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,123,12,3,Screen 1,fixation,fixation,999.1319999999978,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_008.mp3
40,1589577384504,15/05/2020 21:16:24,1589577382963,-4,15/05/2020 17:16:22,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,131,13,1,stimulus,Zone1,content_audio,718.3499999991909,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_003.mp3
41,1589577384909,15/05/2020 21:16:24,1589577383364,-4,15/05/2020 17:16:23,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,131,13,2,response,Zone2,response_keyboard_single,364.7000000019034,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_003.mp3
42,1589577385881,15/05/2020 21:16:25,1589577384340,-4,15/05/2020 17:16:24,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,131,13,3,Screen 1,fixation,fixation,999.1750000000029,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_003.mp3
43,1589577386625,15/05/2020 21:16:26,1589577385083,-4,15/05/2020 17:16:25,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,14,14,1,stimulus,Zone1,content_audio,697.9950000022654,,,,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
44,1589577387140,15/05/2020 21:16:27,1589577385600,-4,15/05/2020 17:16:25,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,14,14,2,response,Zone2,response_keyboard_single,486.8900000001304,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
45,1589577388125,15/05/2020 21:16:28,1589577386588,-4,15/05/2020 17:16:26,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,14,14,3,Screen 1,fixation,fixation,999.476999999999,,,,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
46,1589577388860,15/05/2020 21:16:28,1589577387323,-4,15/05/2020 17:16:27,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,51,15,1,stimulus,Zone1,content_audio,691.4899999974295,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_008.mp3
47,1589577389563,15/05/2020 21:16:29,1589577388016,-4,15/05/2020 17:16:28,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,51,15,2,response,Zone3,response_keyboard_single,652.8550000002724,,G,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_008.mp3
48,1589577390549,15/05/2020 21:16:30,1589577389012,-4,15/05/2020 17:16:29,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,51,15,3,Screen 1,fixation,fixation,999.3210000000036,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_008.mp3
49,1589577391268,15/05/2020 21:16:31,1589577389723,-4,15/05/2020 17:16:29,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,16,1,stimulus,Zone1,content_audio,668.614999998681,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
50,1589577391674,15/05/2020 21:16:31,1589577390132,-4,15/05/2020 17:16:30,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,16,2,response,Zone2,response_keyboard_single,370.93999999706284,,D,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
51,1589577392659,15/05/2020 21:16:32,1589577391110,-4,15/05/2020 17:16:31,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,16,3,Screen 1,fixation,fixation,999.5199999999968,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
52,1589577393549,15/05/2020 21:16:33,1589577392003,-4,15/05/2020 17:16:32,17840,3,task-gxea,,4965415,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,128,17,1,stimulus,Zone1,content_audio,841.7149999986577,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_010.mp3
