Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
377,1593630053856,01/07/2020 19:00:53,1593630053115,-4,01/07/2020 15:00:53,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,22,125,1,stimulus,Zone1,content_audio,1777.5850000034552,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_same_shame_008.mp3,overboard,same,shame,8,2,s-sh
378,1593630054216,01/07/2020 19:00:54,1593630053467,-4,01/07/2020 15:00:53,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,22,125,2,response,Zone2,response_keyboard_single,346.2299999955576,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,overboard_same_shame_008.mp3,overboard,same,shame,8,2,s-sh
379,1593630055216,01/07/2020 19:00:55,1593630054465,-4,01/07/2020 15:00:54,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,22,125,3,Screen 1,fixation,fixation,999.6929999999702,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_same_shame_008.mp3,overboard,same,shame,8,2,s-sh
380,1593630056812,01/07/2020 19:00:56,1593630056074,-4,01/07/2020 15:00:56,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,145,126,1,stimulus,Zone1,content_audio,1600.590000016382,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sort_short_005.mp3,pocketful,sort,short,5,0,s-sh
381,1593630057172,01/07/2020 19:00:57,1593630056421,-4,01/07/2020 15:00:56,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,145,126,2,response,Zone3,response_keyboard_single,340.5100000090897,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sort_short_005.mp3,pocketful,sort,short,5,0,s-sh
382,1593630058160,01/07/2020 19:00:58,1593630057413,-4,01/07/2020 15:00:57,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,145,126,3,Screen 1,fixation,fixation,1000.2640000000247,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sort_short_005.mp3,pocketful,sort,short,5,0,s-sh
383,1593630059863,01/07/2020 19:00:59,1593630059115,-4,01/07/2020 15:00:59,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,95,127,1,stimulus,Zone1,content_audio,1693.295000004582,,,,,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sip_ship_006.mp3,catalogue,sip,ship,6,0,s-sh
384,1593630060362,01/07/2020 19:01:00,1593630059623,-4,01/07/2020 15:00:59,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,95,127,2,response,Zone2,response_keyboard_single,500.8149999775924,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sip_ship_006.mp3,catalogue,sip,ship,6,0,s-sh
385,1593630061385,01/07/2020 19:01:01,1593630060614,-4,01/07/2020 15:01:00,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,95,127,3,Screen 1,fixation,fixation,999.9850000000442,,,,,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sip_ship_006.mp3,catalogue,sip,ship,6,0,s-sh
386,1593630063311,01/07/2020 19:01:03,1593630062555,-4,01/07/2020 15:01:02,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,59,128,1,stimulus,Zone1,content_audio,1932.024999987334,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sell_shell_007.mp3,questionnaire,sell,shell,7,-1,s-sh
387,1593630063967,01/07/2020 19:01:03,1593630063221,-4,01/07/2020 15:01:03,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,59,128,2,response,Zone3,response_keyboard_single,659.3299999949522,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sell_shell_007.mp3,questionnaire,sell,shell,7,-1,s-sh
388,1593630064967,01/07/2020 19:01:04,1593630064214,-4,01/07/2020 15:01:04,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,59,128,3,Screen 1,fixation,fixation,999.6180000000168,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sell_shell_007.mp3,questionnaire,sell,shell,7,-1,s-sh
389,1593630066757,01/07/2020 19:01:06,1593630066014,-4,01/07/2020 15:01:06,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,79,129,1,stimulus,Zone1,content_audio,1793.0550000164658,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sign_shine_005.mp3,overboard,sign,shine,5,-1,s-sh
390,1593630067070,01/07/2020 19:01:07,1593630066338,-4,01/07/2020 15:01:06,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,79,129,2,response,Zone3,response_keyboard_single,317.7950000099372,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sign_shine_005.mp3,overboard,sign,shine,5,-1,s-sh
391,1593630068070,01/07/2020 19:01:08,1593630067330,-4,01/07/2020 15:01:07,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,79,129,3,Screen 1,fixation,fixation,999.9679999999935,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sign_shine_005.mp3,overboard,sign,shine,5,-1,s-sh
392,1593630069748,01/07/2020 19:01:09,1593630068995,-4,01/07/2020 15:01:08,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,114,130,1,stimulus,Zone1,content_audio,1656.4349999825936,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sip_ship_005.mp3,pocketful,sip,ship,5,-1,s-sh
393,1593630070186,01/07/2020 19:01:10,1593630069452,-4,01/07/2020 15:01:09,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,114,130,2,response,Zone2,response_keyboard_single,449.8050000111107,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sip_ship_005.mp3,pocketful,sip,ship,5,-1,s-sh
394,1593630071186,01/07/2020 19:01:11,1593630070447,-4,01/07/2020 15:01:10,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,114,130,3,Screen 1,fixation,fixation,999.4110000000219,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sip_ship_005.mp3,pocketful,sip,ship,5,-1,s-sh
395,1593630073220,01/07/2020 19:01:13,1593630072448,-4,01/07/2020 15:01:12,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,92,131,1,stimulus,fixation,fixation,2000.0659999999916,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sign_shine_008.mp3,questionnaire,sign,shine,8,2,s-sh
396,1593630073579,01/07/2020 19:01:13,1593630072840,-4,01/07/2020 15:01:12,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,92,131,2,response,Zone2,response_keyboard_single,384.6049999992829,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sign_shine_008.mp3,questionnaire,sign,shine,8,2,s-sh
397,1593630074581,01/07/2020 19:01:14,1593630073831,-4,01/07/2020 15:01:13,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,92,131,3,Screen 1,fixation,fixation,999.939000000013,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sign_shine_008.mp3,questionnaire,sign,shine,8,2,s-sh
398,1593630076565,01/07/2020 19:01:16,1593630075831,-4,01/07/2020 15:01:15,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,30,132,1,stimulus,fixation,fixation,1999.5559999999823,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_same_shame_006.mp3,questionnaire,same,shame,6,0,s-sh
399,1593630076956,01/07/2020 19:01:16,1593630076211,-4,01/07/2020 15:01:16,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,30,132,2,response,Zone2,response_keyboard_single,374.5899999921676,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_same_shame_006.mp3,questionnaire,same,shame,6,0,s-sh
400,1593630077940,01/07/2020 19:01:17,1593630077196,-4,01/07/2020 15:01:17,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,30,132,3,Screen 1,fixation,fixation,1000.3740000000107,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_same_shame_006.mp3,questionnaire,same,shame,6,0,s-sh
401,1593630079601,01/07/2020 19:01:19,1593630078855,-4,01/07/2020 15:01:18,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,54,133,1,stimulus,Zone1,content_audio,1650.4950000089593,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sell_shell_007.mp3,pocketful,sell,shell,7,-1,s-sh
402,1593630080120,01/07/2020 19:01:20,1593630079382,-4,01/07/2020 15:01:19,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,54,133,2,response,Zone3,response_keyboard_single,519.4700000283774,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sell_shell_007.mp3,pocketful,sell,shell,7,-1,s-sh
403,1593630081117,01/07/2020 19:01:21,1593630080380,-4,01/07/2020 15:01:20,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,54,133,3,Screen 1,fixation,fixation,999.9890000000014,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sell_shell_007.mp3,pocketful,sell,shell,7,-1,s-sh
404,1593630082841,01/07/2020 19:01:22,1593630082094,-4,01/07/2020 15:01:22,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,49,134,1,stimulus,Zone1,content_audio,1704.6249999839347,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sell_shell_007.mp3,overboard,sell,shell,7,-1,s-sh
405,1593630083400,01/07/2020 19:01:23,1593630082662,-4,01/07/2020 15:01:22,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,49,134,2,response,Zone2,response_keyboard_single,562.1700000192504,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sell_shell_007.mp3,overboard,sell,shell,7,-1,s-sh
406,1593630084388,01/07/2020 19:01:24,1593630083645,-4,01/07/2020 15:01:23,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,49,134,3,Screen 1,fixation,fixation,999.9120000000112,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sell_shell_007.mp3,overboard,sell,shell,7,-1,s-sh
407,1593630086100,01/07/2020 19:01:26,1593630085355,-4,01/07/2020 15:01:25,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,83,135,1,stimulus,Zone1,content_audio,1702.484999987064,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sign_shine_004.mp3,pocketful,sign,shine,4,-2,s-sh
408,1593630086381,01/07/2020 19:01:26,1593630085629,-4,01/07/2020 15:01:25,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,83,135,2,response,Zone3,response_keyboard_single,267.33500001137145,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sign_shine_004.mp3,pocketful,sign,shine,4,-2,s-sh
409,1593630087383,01/07/2020 19:01:27,1593630086630,-4,01/07/2020 15:01:26,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,83,135,3,Screen 1,fixation,fixation,1000.5040000000154,,,,,0,1,0,,,,,1,Trial,,1,sh,s,pocketful_sign_shine_004.mp3,pocketful,sign,shine,4,-2,s-sh
410,1593630089152,01/07/2020 19:01:29,1593630088396,-4,01/07/2020 15:01:28,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,41,136,1,stimulus,Zone1,content_audio,1757.4949999980163,,,,,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sell_shell_009.mp3,isolate,sell,shell,9,1,s-sh
411,1593630089497,01/07/2020 19:01:29,1593630088755,-4,01/07/2020 15:01:28,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,41,136,2,response,Zone2,response_keyboard_single,350.5849999783095,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sell_shell_009.mp3,isolate,sell,shell,9,1,s-sh
412,1593630090505,01/07/2020 19:01:30,1593630089746,-4,01/07/2020 15:01:29,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,41,136,3,Screen 1,fixation,fixation,999.9469999999856,,,,,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sell_shell_009.mp3,isolate,sell,shell,9,1,s-sh
413,1593630092208,01/07/2020 19:01:32,1593630091475,-4,01/07/2020 15:01:31,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,109,137,1,stimulus,Zone1,content_audio,1719.085000018822,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sip_ship_005.mp3,overboard,sip,ship,5,-1,s-sh
414,1593630092912,01/07/2020 19:01:32,1593630092150,-4,01/07/2020 15:01:32,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,109,137,2,response,Zone2,response_keyboard_single,668.4550000063609,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sip_ship_005.mp3,overboard,sip,ship,5,-1,s-sh
415,1593630093896,01/07/2020 19:01:33,1593630093145,-4,01/07/2020 15:01:33,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,109,137,3,Screen 1,fixation,fixation,999.8170000000391,,,,,0,1,0,,,,,1,Trial,,1,sh,s,overboard_sip_ship_005.mp3,overboard,sip,ship,5,-1,s-sh
416,1593630095812,01/07/2020 19:01:35,1593630095076,-4,01/07/2020 15:01:35,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,120,138,1,stimulus,Zone1,content_audio,1922.5849999929778,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sip_ship_006.mp3,questionnaire,sip,ship,6,0,s-sh
417,1593630096265,01/07/2020 19:01:36,1593630095522,-4,01/07/2020 15:01:35,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,120,138,2,response,Zone2,response_keyboard_single,438.7600000191014,,,sh,1,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sip_ship_006.mp3,questionnaire,sip,ship,6,0,s-sh
418,1593630097242,01/07/2020 19:01:37,1593630096511,-4,01/07/2020 15:01:36,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,120,138,3,Screen 1,fixation,fixation,1000.00900000002,,,,,0,1,0,,,,,1,Trial,,1,sh,s,questionnaire_sip_ship_006.mp3,questionnaire,sip,ship,6,0,s-sh
419,1593630098918,01/07/2020 19:01:38,1593630098175,-4,01/07/2020 15:01:38,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,124,139,1,stimulus,Zone1,content_audio,1655.9249999991152,,,,,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sort_short_004.mp3,catalogue,sort,short,4,-1,s-sh
420,1593630099278,01/07/2020 19:01:39,1593630098531,-4,01/07/2020 15:01:38,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,124,139,2,response,Zone3,response_keyboard_single,348.62999999313615,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sort_short_004.mp3,catalogue,sort,short,4,-1,s-sh
421,1593630100262,01/07/2020 19:01:40,1593630099529,-4,01/07/2020 15:01:39,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,124,139,3,Screen 1,fixation,fixation,999.6670000000158,,,,,0,1,0,,,,,1,Trial,,1,sh,s,catalogue_sort_short_004.mp3,catalogue,sort,short,4,-1,s-sh
422,1593630101999,01/07/2020 19:01:41,1593630101235,-4,01/07/2020 15:01:41,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,129,140,1,stimulus,Zone1,content_audio,1696.1800000281073,,,,,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sort_short_004.mp3,isolate,sort,short,4,-1,s-sh
423,1593630102499,01/07/2020 19:01:42,1593630101765,-4,01/07/2020 15:01:41,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,129,140,2,response,Zone3,response_keyboard_single,522.9850000177976,,,s,1,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sort_short_004.mp3,isolate,sort,short,4,-1,s-sh
424,1593630103507,01/07/2020 19:01:43,1593630102763,-4,01/07/2020 15:01:42,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,129,140,3,Screen 1,fixation,fixation,1000.0420000000158,,,,,0,1,0,,,,,1,Trial,,1,sh,s,isolate_sort_short_004.mp3,isolate,sort,short,4,-1,s-sh
