Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
1,1593628601452,01/07/2020 18:36:41,1593628601275,-5,01/07/2020 13:36:41,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1593628602972,01/07/2020 18:36:42,1593628602861,-5,01/07/2020 13:36:42,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,1,1,1,Screen 1,advancementZone,continue_button,1477.5149999986752,,,,,0,1,0,,,,,,Welcome,,,,,,,,,,,
3,1593628622602,01/07/2020 18:37:02,1593628622480,-5,01/07/2020 13:37:02,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,2,1,1,Screen 1,advancementZone,continue_button,19585.144999997283,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,
4,1593628638187,01/07/2020 18:37:18,1593628638066,-5,01/07/2020 13:37:18,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,2,1,2,Screen 2,Zone1,continue_button,15569.189999994705,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,
5,1593628640068,01/07/2020 18:37:20,1593628639950,-5,01/07/2020 13:37:19,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,23,1,1,stimulus,Zone1,content_audio,1855.3699999974924,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_tan_can_004.mp3,questionnaire,tan,can,4,-2,t-k
6,1593628646071,01/07/2020 18:37:26,1593628645941,-5,01/07/2020 13:37:25,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,23,1,2,response,Zone1,timelimit_screen,6000.119999999995,,,,,0,1,0,,,1,,1,Trial,,1,k,t,questionnaire_tan_can_004.mp3,questionnaire,tan,can,4,-2,t-k
7,1593628647055,01/07/2020 18:37:27,1593628646939,-5,01/07/2020 13:37:26,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,23,1,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_tan_can_004.mp3,questionnaire,tan,can,4,-2,t-k
8,1593628648822,01/07/2020 18:37:28,1593628648703,-5,01/07/2020 13:37:28,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,42,2,1,stimulus,Zone1,content_audio,1742.7450000031968,,,,,0,1,0,,,,,1,Trial,,1,k,t,dangerous_tape_cape_009.mp3,dangerous,tape,cape,9,2,t-k
9,1593628654803,01/07/2020 18:37:34,1593628654690,-5,01/07/2020 13:37:34,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,42,2,2,response,Zone1,timelimit_screen,6000.120000000003,,,,,0,1,0,,,1,,1,Trial,,1,k,t,dangerous_tape_cape_009.mp3,dangerous,tape,cape,9,2,t-k
10,1593628655806,01/07/2020 18:37:35,1593628655689,-5,01/07/2020 13:37:35,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,42,2,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,k,t,dangerous_tape_cape_009.mp3,dangerous,tape,cape,9,2,t-k
11,1593628657650,01/07/2020 18:37:37,1593628657527,-5,01/07/2020 13:37:37,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,102,3,1,stimulus,Zone1,content_audio,1813.9549999978044,,,,,0,1,0,,,,,1,Trial,,1,k,t,dangerous_top_cop_008.mp3,dangerous,top,cop,8,2,t-k
12,1593628662088,01/07/2020 18:37:42,1593628661966,-5,01/07/2020 13:37:41,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,102,3,2,response,Zone2,response_keyboard_single,4429.360000001907,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,dangerous_top_cop_008.mp3,dangerous,top,cop,8,2,t-k
13,1593628663076,01/07/2020 18:37:43,1593628662954,-5,01/07/2020 13:37:42,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,102,3,3,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,Trial,,1,k,t,dangerous_top_cop_008.mp3,dangerous,top,cop,8,2,t-k
14,1593628664749,01/07/2020 18:37:44,1593628664631,-5,01/07/2020 13:37:44,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,79,4,1,stimulus,Zone1,content_audio,1660.089999997581,,,,,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tea_key_007.mp3,pocketful,tea,key,7,-1,t-k
15,1593628667907,01/07/2020 18:37:47,1593628667787,-5,01/07/2020 13:37:47,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,79,4,2,response,Zone3,response_keyboard_single,3143.3649999962654,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tea_key_007.mp3,pocketful,tea,key,7,-1,t-k
16,1593628668891,01/07/2020 18:37:48,1593628668772,-5,01/07/2020 13:37:48,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,79,4,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tea_key_007.mp3,pocketful,tea,key,7,-1,t-k
17,1593628670789,01/07/2020 18:37:50,1593628670668,-5,01/07/2020 13:37:50,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,114,5,1,stimulus,Zone1,content_audio,1875.594999997702,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_top_cop_005.mp3,questionnaire,top,cop,5,-1,t-k
18,1593628672258,01/07/2020 18:37:52,1593628672134,-5,01/07/2020 13:37:52,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,114,5,2,response,Zone3,response_keyboard_single,1454.79499999783,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_top_cop_005.mp3,questionnaire,top,cop,5,-1,t-k
19,1593628673243,01/07/2020 18:37:53,1593628673121,-5,01/07/2020 13:37:53,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,114,5,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_top_cop_005.mp3,questionnaire,top,cop,5,-1,t-k
20,1593628675087,01/07/2020 18:37:55,1593628674963,-5,01/07/2020 13:37:54,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,93,6,1,stimulus,Zone1,content_audio,1825.7749999975204,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_004.mp3,abolish,top,cop,4,-2,t-k
21,1593628677574,01/07/2020 18:37:57,1593628677446,-5,01/07/2020 13:37:57,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,93,6,2,response,Zone3,response_keyboard_single,2470.72499999922,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_004.mp3,abolish,top,cop,4,-2,t-k
22,1593628678558,01/07/2020 18:37:58,1593628678440,-5,01/07/2020 13:37:58,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,93,6,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_004.mp3,abolish,top,cop,4,-2,t-k
23,1593628680358,01/07/2020 18:38:00,1593628680234,-5,01/07/2020 13:38:00,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,74,7,1,stimulus,Zone1,content_audio,1777.924999994866,,,,,0,1,0,,,,,1,Trial,,1,k,t,demolish_tea_key_007.mp3,demolish,tea,key,7,-1,t-k
24,1593628681983,01/07/2020 18:38:01,1593628681861,-5,01/07/2020 13:38:01,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,74,7,2,response,Zone3,response_keyboard_single,1615.590000001248,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,demolish_tea_key_007.mp3,demolish,tea,key,7,-1,t-k
25,1593628682987,01/07/2020 18:38:02,1593628682856,-5,01/07/2020 13:38:02,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,74,7,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,demolish_tea_key_007.mp3,demolish,tea,key,7,-1,t-k
26,1593628684765,01/07/2020 18:38:04,1593628684645,-5,01/07/2020 13:38:04,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,33,8,1,stimulus,Zone1,content_audio,1772.1100000053411,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tape_cape_005.mp3,abolish,tape,cape,5,-2,t-k
27,1593628686250,01/07/2020 18:38:06,1593628686132,-5,01/07/2020 13:38:06,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,33,8,2,response,Zone3,response_keyboard_single,1474.5050000055926,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,abolish_tape_cape_005.mp3,abolish,tape,cape,5,-2,t-k
28,1593628687360,01/07/2020 18:38:07,1593628687122,-5,01/07/2020 13:38:07,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,33,8,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tape_cape_005.mp3,abolish,tape,cape,5,-2,t-k
29,1593628689152,01/07/2020 18:38:09,1593628689034,-5,01/07/2020 13:38:09,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,67,9,1,stimulus,Zone1,content_audio,1887.6000000018394,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tea_key_010.mp3,abolish,tea,key,10,2,t-k
30,1593628693082,01/07/2020 18:38:13,1593628692968,-5,01/07/2020 13:38:12,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,67,9,2,response,Zone2,response_keyboard_single,3923.4099999957834,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,abolish_tea_key_010.mp3,abolish,tea,key,10,2,t-k
31,1593628694068,01/07/2020 18:38:14,1593628693956,-5,01/07/2020 13:38:13,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,67,9,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tea_key_010.mp3,abolish,tea,key,10,2,t-k
32,1593628695592,01/07/2020 18:38:15,1593628695465,-5,01/07/2020 13:38:15,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,141,10,1,stimulus,Zone1,content_audio,1490.5799999978626,,,,,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
33,1593628697581,01/07/2020 18:38:17,1593628697447,-5,01/07/2020 13:38:17,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,141,10,2,response,Zone2,response_keyboard_single,1970.8899999968708,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
34,1593628698556,01/07/2020 18:38:18,1593628698439,-5,01/07/2020 13:38:18,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,141,10,3,Screen 1,fixation,fixation,1000.4799999999959,,,,,0,1,0,,,,,1,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
35,1593628700377,01/07/2020 18:38:20,1593628700249,-5,01/07/2020 13:38:20,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,7,11,1,stimulus,Zone1,content_audio,1794.385000001057,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
36,1593628701846,01/07/2020 18:38:21,1593628701706,-5,01/07/2020 13:38:21,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,7,11,2,response,Zone2,response_keyboard_single,1446.2550000025658,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
37,1593628702831,01/07/2020 18:38:22,1593628702705,-5,01/07/2020 13:38:22,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,7,11,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
38,1593628704692,01/07/2020 18:38:24,1593628704567,-5,01/07/2020 13:38:24,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,26,12,1,stimulus,Zone1,content_audio,1847.2600000022794,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_tan_can_007.mp3,questionnaire,tan,can,7,1,t-k
39,1593628705520,01/07/2020 18:38:25,1593628705398,-5,01/07/2020 13:38:25,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,26,12,2,response,Zone3,response_keyboard_single,819.3499999979394,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_tan_can_007.mp3,questionnaire,tan,can,7,1,t-k
40,1593628706506,01/07/2020 18:38:26,1593628706388,-5,01/07/2020 13:38:26,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,26,12,3,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,Trial,,1,k,t,questionnaire_tan_can_007.mp3,questionnaire,tan,can,7,1,t-k
41,1593628708182,01/07/2020 18:38:28,1593628708050,-5,01/07/2020 13:38:28,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,136,13,1,stimulus,Zone1,content_audio,1645.9000000031665,,,,,0,1,0,,,,,1,Trial,,1,k,t,demolish_tub_cub_008.mp3,demolish,tub,cub,8,1,t-k
42,1593628709150,01/07/2020 18:38:29,1593628709025,-5,01/07/2020 13:38:29,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,136,13,2,response,Zone2,response_keyboard_single,964.0150000050198,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,demolish_tub_cub_008.mp3,demolish,tub,cub,8,1,t-k
43,1593628710151,01/07/2020 18:38:30,1593628710023,-5,01/07/2020 13:38:30,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,136,13,3,Screen 1,fixation,fixation,1000.5859999999957,,,,,0,1,0,,,,,1,Trial,,1,k,t,demolish_tub_cub_008.mp3,demolish,tub,cub,8,1,t-k
44,1593628711976,01/07/2020 18:38:31,1593628711858,-5,01/07/2020 13:38:31,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,94,14,1,stimulus,Zone1,content_audio,1818.3049999934155,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_005.mp3,abolish,top,cop,5,-1,t-k
45,1593628713257,01/07/2020 18:38:33,1593628713141,-5,01/07/2020 13:38:33,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,94,14,2,response,Zone3,response_keyboard_single,1272.0300000000861,,,t,1,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_005.mp3,abolish,top,cop,5,-1,t-k
46,1593628714260,01/07/2020 18:38:34,1593628714140,-5,01/07/2020 13:38:34,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,94,14,3,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,Trial,,1,k,t,abolish_top_cop_005.mp3,abolish,top,cop,5,-1,t-k
47,1593628715980,01/07/2020 18:38:35,1593628715851,-5,01/07/2020 13:38:35,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,15,15,1,stimulus,Zone1,content_audio,1691.9599999964703,,,,,0,1,0,,,,,1,Trial,,1,k,t,demolish_tan_can_006.mp3,demolish,tan,can,6,0,t-k
48,1593628717192,01/07/2020 18:38:37,1593628717069,-5,01/07/2020 13:38:37,21059,6,task-117o,,5859619,5e9401795d82c12686ae8ddd,1649090,,complete,,5efcd71c857e020ea3120fdd,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1440x900,1272x797,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order4,Order4,15,15,2,response,Zone2,response_keyboard_single,1207.0349999994505,,,k,1,0,1,0,,,,,1,Trial,,1,k,t,demolish_tan_can_006.mp3,demolish,tan,can,6,0,t-k
