Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
1,1593629632966,01/07/2020 18:53:52,1593629632853,-4,01/07/2020 14:53:52,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1593629634505,01/07/2020 18:53:54,1593629634441,-4,01/07/2020 14:53:54,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,1,1,1,Screen 1,advancementZone,continue_button,1554,,,,,0,1,0,,,,,,Welcome,,,,,,,,,,,
3,1593629650034,01/07/2020 18:54:10,1593629649988,-4,01/07/2020 14:54:09,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,2,1,1,Screen 1,advancementZone,continue_button,15530,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,
4,1593629665535,01/07/2020 18:54:25,1593629665477,-4,01/07/2020 14:54:25,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,2,1,2,Screen 2,Zone1,continue_button,15477,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,
5,1593629667568,01/07/2020 18:54:27,1593629667476,-4,01/07/2020 14:54:27,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,91,1,1,stimulus,fixation,fixation,2001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_deer_gear_006.mp3,universe,deer,gear,6,1,d-g
6,1593629670193,01/07/2020 18:54:30,1593629670146,-4,01/07/2020 14:54:30,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,91,1,2,response,Zone3,response_keyboard_single,2660,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_deer_gear_006.mp3,universe,deer,gear,6,1,d-g
7,1593629671193,01/07/2020 18:54:31,1593629671140,-4,01/07/2020 14:54:31,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,91,1,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_deer_gear_006.mp3,universe,deer,gear,6,1,d-g
8,1593629673195,01/07/2020 18:54:33,1593629673129,-4,01/07/2020 14:54:33,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,29,2,1,stimulus,Zone1,content_audio,1972,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_005.mp3,universe,dale,gale,5,-1,d-g
9,1593629674205,01/07/2020 18:54:34,1593629674157,-4,01/07/2020 14:54:34,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,29,2,2,response,Zone2,response_keyboard_single,1021.0000000000073,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_005.mp3,universe,dale,gale,5,-1,d-g
10,1593629675195,01/07/2020 18:54:35,1593629675142,-4,01/07/2020 14:54:35,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,29,2,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_005.mp3,universe,dale,gale,5,-1,d-g
11,1593629676976,01/07/2020 18:54:36,1593629676937,-4,01/07/2020 14:54:36,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,69,3,1,stimulus,Zone1,content_audio,1778.9999999999927,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_004.mp3,dangerous,deer,gear,4,-1,d-g
12,1593629677478,01/07/2020 18:54:37,1593629677403,-4,01/07/2020 14:54:37,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,69,3,2,response,Zone2,response_keyboard_single,458,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_004.mp3,dangerous,deer,gear,4,-1,d-g
13,1593629678463,01/07/2020 18:54:38,1593629678393,-4,01/07/2020 14:54:38,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,69,3,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_004.mp3,dangerous,deer,gear,4,-1,d-g
14,1593629680323,01/07/2020 18:54:40,1593629680281,-4,01/07/2020 14:54:40,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,17,4,1,stimulus,Zone1,content_audio,1872,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_008.mp3,demolish,dale,gale,8,2,d-g
15,1593629681387,01/07/2020 18:54:41,1593629681332,-4,01/07/2020 14:54:41,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,17,4,2,response,Zone3,response_keyboard_single,1043.9999999999927,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_008.mp3,demolish,dale,gale,8,2,d-g
16,1593629682372,01/07/2020 18:54:42,1593629682328,-4,01/07/2020 14:54:42,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,17,4,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_008.mp3,demolish,dale,gale,8,2,d-g
17,1593629684376,01/07/2020 18:54:44,1593629684330,-4,01/07/2020 14:54:44,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,40,5,1,stimulus,fixation,fixation,2000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_005.mp3,dangerous,daze,gaze,5,0,d-g
18,1593629684688,01/07/2020 18:54:44,1593629684644,-4,01/07/2020 14:54:44,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,40,5,2,response,Zone2,response_keyboard_single,306,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_005.mp3,dangerous,daze,gaze,5,0,d-g
19,1593629685671,01/07/2020 18:54:45,1593629685628,-4,01/07/2020 14:54:45,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,40,5,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_005.mp3,dangerous,daze,gaze,5,0,d-g
20,1593629687579,01/07/2020 18:54:47,1593629687525,-4,01/07/2020 14:54:47,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,71,6,1,stimulus,Zone1,content_audio,1882,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_006.mp3,dangerous,deer,gear,6,1,d-g
21,1593629687830,01/07/2020 18:54:47,1593629687763,-4,01/07/2020 14:54:47,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,71,6,2,response,Zone2,response_keyboard_single,231,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_006.mp3,dangerous,deer,gear,6,1,d-g
22,1593629688815,01/07/2020 18:54:48,1593629688763,-4,01/07/2020 14:54:48,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,71,6,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_006.mp3,dangerous,deer,gear,6,1,d-g
23,1593629690814,01/07/2020 18:54:50,1593629690765,-4,01/07/2020 14:54:50,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,127,7,1,stimulus,fixation,fixation,2000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_009.mp3,abolish,dumb,gum,9,2,d-g
24,1593629692135,01/07/2020 18:54:52,1593629692076,-4,01/07/2020 14:54:52,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,127,7,2,response,Zone3,response_keyboard_single,1302,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_009.mp3,abolish,dumb,gum,9,2,d-g
25,1593629693102,01/07/2020 18:54:53,1593629693065,-4,01/07/2020 14:54:53,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,127,7,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_009.mp3,abolish,dumb,gum,9,2,d-g
26,1593629695122,01/07/2020 18:54:55,1593629695048,-4,01/07/2020 14:54:55,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,126,8,1,stimulus,Zone1,content_audio,1968,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_008.mp3,abolish,dumb,gum,8,1,d-g
27,1593629695325,01/07/2020 18:54:55,1593629695276,-4,01/07/2020 14:54:55,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,126,8,2,response,Zone3,response_keyboard_single,220.99999999999272,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_008.mp3,abolish,dumb,gum,8,1,d-g
28,1593629696310,01/07/2020 18:54:56,1593629696265,-4,01/07/2020 14:54:56,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,126,8,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_008.mp3,abolish,dumb,gum,8,1,d-g
29,1593629698249,01/07/2020 18:54:58,1593629698206,-4,01/07/2020 14:54:58,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,66,9,1,stimulus,Zone1,content_audio,1926,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_deer_gear_006.mp3,abolish,deer,gear,6,1,d-g
30,1593629698375,01/07/2020 18:54:58,1593629698267,-4,01/07/2020 14:54:58,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,66,9,2,response,Zone2,response_keyboard_single,54,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_deer_gear_006.mp3,abolish,deer,gear,6,1,d-g
31,1593629699311,01/07/2020 18:54:59,1593629699267,-4,01/07/2020 14:54:59,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,66,9,3,Screen 1,fixation,fixation,1002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_deer_gear_006.mp3,abolish,deer,gear,6,1,d-g
32,1593629701312,01/07/2020 18:55:01,1593629701269,-4,01/07/2020 14:55:01,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,46,10,1,stimulus,fixation,fixation,1999,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_daze_gaze_006.mp3,demolish,daze,gaze,6,1,d-g
33,1593629701468,01/07/2020 18:55:01,1593629701361,-4,01/07/2020 14:55:01,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,46,10,2,response,Zone2,response_keyboard_single,84,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_daze_gaze_006.mp3,demolish,daze,gaze,6,1,d-g
34,1593629702409,01/07/2020 18:55:02,1593629702368,-4,01/07/2020 14:55:02,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,46,10,3,Screen 1,fixation,fixation,1007,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_daze_gaze_006.mp3,demolish,daze,gaze,6,1,d-g
35,1593629705039,01/07/2020 18:55:05,1593629704336,-4,01/07/2020 14:55:04,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,98,11,1,stimulus,Zone1,content_audio,1952,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dull_gull_003.mp3,dangerous,dull,gull,3,-2,d-g
36,1593629705227,01/07/2020 18:55:05,1593629704538,-4,01/07/2020 14:55:04,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,98,11,2,response,Zone2,response_keyboard_single,194.99999999998545,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dull_gull_003.mp3,dangerous,dull,gull,3,-2,d-g
37,1593629705585,01/07/2020 18:55:05,1593629705535,-4,01/07/2020 14:55:05,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,98,11,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dull_gull_003.mp3,dangerous,dull,gull,3,-2,d-g
38,1593629707583,01/07/2020 18:55:07,1593629707539,-4,01/07/2020 14:55:07,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,25,12,1,stimulus,fixation,fixation,2002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dale_gale_006.mp3,questionnaire,dale,gale,6,0,d-g
39,1593629707862,01/07/2020 18:55:07,1593629707819,-4,01/07/2020 14:55:07,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,25,12,2,response,Zone3,response_keyboard_single,274,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dale_gale_006.mp3,questionnaire,dale,gale,6,0,d-g
40,1593629708861,01/07/2020 18:55:08,1593629708820,-4,01/07/2020 14:55:08,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,25,12,3,Screen 1,fixation,fixation,1002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dale_gale_006.mp3,questionnaire,dale,gale,6,0,d-g
41,1593629710869,01/07/2020 18:55:10,1593629710822,-4,01/07/2020 14:55:10,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,115,13,1,stimulus,fixation,fixation,1999,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_005.mp3,questionnaire,dull,gull,5,0,d-g
42,1593629711055,01/07/2020 18:55:11,1593629711011,-4,01/07/2020 14:55:11,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,115,13,2,response,Zone3,response_keyboard_single,182,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_005.mp3,questionnaire,dull,gull,5,0,d-g
43,1593629712056,01/07/2020 18:55:12,1593629712005,-4,01/07/2020 14:55:12,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,115,13,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_005.mp3,questionnaire,dull,gull,5,0,d-g
44,1593629714064,01/07/2020 18:55:14,1593629714008,-4,01/07/2020 14:55:14,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,33,14,1,stimulus,fixation,fixation,2001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_daze_gaze_003.mp3,abolish,daze,gaze,3,-2,d-g
45,1593629714189,01/07/2020 18:55:14,1593629714147,-4,01/07/2020 14:55:14,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,33,14,2,response,Zone2,response_keyboard_single,131,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_daze_gaze_003.mp3,abolish,daze,gaze,3,-2,d-g
46,1593629715184,01/07/2020 18:55:15,1593629715139,-4,01/07/2020 14:55:15,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,33,14,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_daze_gaze_003.mp3,abolish,daze,gaze,3,-2,d-g
47,1593629717104,01/07/2020 18:55:17,1593629717059,-4,01/07/2020 14:55:17,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,132,15,1,stimulus,Zone1,content_audio,1907,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dumb_gum_009.mp3,dangerous,dumb,gum,9,2,d-g
48,1593629717387,01/07/2020 18:55:17,1593629717339,-4,01/07/2020 14:55:17,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,132,15,2,response,Zone3,response_keyboard_single,272,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dumb_gum_009.mp3,dangerous,dumb,gum,9,2,d-g
