Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
2,1593639428563,01/07/2020 21:37:08,1593639429665,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-3,Midwestern
3,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-text,
4,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-sex-2,Male
5,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-ethnicity-2,Not Hispanic or Latino
6,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-race-5,White
7,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-handedness,Right-handed
8,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-handedness-quantised,1
9,1593639428687,01/07/2020 21:37:08,1593639429667,-4,01/07/2020 17:37:09,21059,7,questionnaire-d7os,,5861629,5ed95c9a032e0e4f18bae02f,1649838,,complete,,5efd019c981e21137bbe110e,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x910,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,18794
1,1593639521338,01/07/2020 21:38:41,1593639520720,-5,01/07/2020 16:38:40,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,BEGIN QUESTIONNAIRE,
2,1593639538097,01/07/2020 21:38:58,1593639537521,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-2,Southern
3,1593639538252,01/07/2020 21:38:58,1593639537523,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-text,
4,1593639538252,01/07/2020 21:38:58,1593639537524,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-sex-1,Female
5,1593639538252,01/07/2020 21:38:58,1593639537524,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-ethnicity-2,Not Hispanic or Latino
6,1593639538252,01/07/2020 21:38:58,1593639537524,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-5,White
7,1593639538252,01/07/2020 21:38:58,1593639537524,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness,Right-handed
8,1593639538252,01/07/2020 21:38:58,1593639537524,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness-quantised,1
9,1593639538252,01/07/2020 21:38:58,1593639537525,-5,01/07/2020 16:38:57,21059,7,questionnaire-d7os,,5861652,5ef6649d85fd343453dbca54,1649843,,complete,,5efd020918cae81379b85e31,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1903x938,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,16805
1,1593639619152,01/07/2020 21:40:19,1593639618591,-4,01/07/2020 17:40:18,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,848x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1593639631627,01/07/2020 21:40:31,1593639631043,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-1,New England
3,1593639631767,01/07/2020 21:40:31,1593639631047,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-text,
4,1593639631767,01/07/2020 21:40:31,1593639631047,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-sex-1,Female
5,1593639631767,01/07/2020 21:40:31,1593639631047,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-ethnicity-2,Not Hispanic or Latino
6,1593639631767,01/07/2020 21:40:31,1593639631048,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-race-5,White
7,1593639631767,01/07/2020 21:40:31,1593639631048,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness,Right-handed
8,1593639631767,01/07/2020 21:40:31,1593639631048,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness-quantised,1
9,1593639631767,01/07/2020 21:40:31,1593639631049,-4,01/07/2020 17:40:31,21059,7,questionnaire-d7os,,5861675,5d1cd7fa4234390019d08156,1649853,,complete,,5efd025ca81990129eee0ae0,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,831x712,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,12458
1,1593639623634,01/07/2020 21:40:23,1593639624117,-5,01/07/2020 16:40:24,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,BEGIN QUESTIONNAIRE,
2,1593639661001,01/07/2020 21:41:01,1593639661538,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-3,Midwestern
3,1593639661204,01/07/2020 21:41:01,1593639661541,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-text,
4,1593639661204,01/07/2020 21:41:01,1593639661542,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-sex-2,Male
5,1593639661204,01/07/2020 21:41:01,1593639661542,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-ethnicity-2,Not Hispanic or Latino
6,1593639661204,01/07/2020 21:41:01,1593639661542,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-race-4,Black or African American
7,1593639661204,01/07/2020 21:41:01,1593639661543,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-race-5,White
8,1593639661204,01/07/2020 21:41:01,1593639661543,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-handedness,Right-handed
9,1593639661204,01/07/2020 21:41:01,1593639661544,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-handedness-quantised,1
10,1593639661204,01/07/2020 21:41:01,1593639661544,-5,01/07/2020 16:41:01,21059,7,questionnaire-d7os,,5861676,5efa9017170fdf8d483d1c1a,1649845,,complete,,5efd021cefd67d130739f062,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,37427
1,1593639646703,01/07/2020 21:40:46,1593639645657,-5,01/07/2020 16:40:45,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,BEGIN QUESTIONNAIRE,
2,1593639661595,01/07/2020 21:41:01,1593639660255,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-3,Midwestern
3,1593639661782,01/07/2020 21:41:01,1593639660259,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-text,
4,1593639661782,01/07/2020 21:41:01,1593639660261,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-sex-3,Other
5,1593639661782,01/07/2020 21:41:01,1593639660265,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-ethnicity-2,Not Hispanic or Latino
6,1593639661782,01/07/2020 21:41:01,1593639660267,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-2,Asian
7,1593639661782,01/07/2020 21:41:01,1593639660268,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness,Right-handed
8,1593639661782,01/07/2020 21:41:01,1593639660269,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness-quantised,1
9,1593639661782,01/07/2020 21:41:01,1593639660269,-5,01/07/2020 16:41:00,21059,7,questionnaire-d7os,,5861684,5ee902adb236780f670f083b,1649856,,complete,,5efd027eced43613da8f806c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,14614
1,1593639830409,01/07/2020 21:43:50,1593639830241,-5,01/07/2020 16:43:50,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,BEGIN QUESTIONNAIRE,
2,1593639959773,01/07/2020 21:45:59,1593639959206,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-other,Other (please specify)
3,1593639959975,01/07/2020 21:45:59,1593639959207,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-text,Combination of New York and Texas
4,1593639959975,01/07/2020 21:45:59,1593639959207,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-sex-1,Female
5,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-ethnicity-1,Hispanic or Latino
6,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-5,White
7,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-6,More than One Race
8,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness,Right-handed
9,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness-quantised,1
10,1593639959975,01/07/2020 21:45:59,1593639959208,-5,01/07/2020 16:45:59,21059,7,questionnaire-d7os,,5861714,5b7332e8fd718d00013d0655,1649866,,complete,,5efd02f37d58671347f07997,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.1,1280x800,1244x658,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,128967
1,1593639893545,01/07/2020 21:44:53,1593639893453,-7,01/07/2020 14:44:53,21059,7,questionnaire-d7os,,5861732,5ef0f81ea26aaf0af68a54a0,1649870,,complete,,5efd0370ad8de4138934acce,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,BEGIN QUESTIONNAIRE,
2,1593639918682,01/07/2020 21:45:18,1593639918612,-7,01/07/2020 14:45:18,21059,7,questionnaire-d7os,,5861732,5ef0f81ea26aaf0af68a54a0,1649870,,complete,,5efd0370ad8de4138934acce,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-5,Pacific southwest
3,1593639918854,01/07/2020 21:45:18,1593639918618,-7,01/07/2020 14:45:18,21059,7,questionnaire-d7os,,5861732,5ef0f81ea26aaf0af68a54a0,1649870,,complete,,5efd0370ad8de4138934acce,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-accent-text,
4,1593639918854,01/07/2020 21:45:18,1593639918619,-7,01/07/2020 14:45:18,21059,7,questionnaire-d7os,,5861732,5ef0f81ea26aaf0af68a54a0,1649870,,complete,,5efd0370ad8de4138934acce,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order3,response-sex-1,Female
