Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1592668730217,20/06/2020 15:58:50,1592668729030,-5,20/06/2020 10:58:49,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592668731279,20/06/2020 15:58:51,1592668730185,-5,20/06/2020 10:58:50,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,1,1,1,Screen 1,advancementZone,continue_button,1093.6250000086147,,,,,0,1,0,,,,,,Welcome,,,,,
3,1592668735808,20/06/2020 15:58:55,1592668734695,-5,20/06/2020 10:58:54,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,2,1,1,Screen 1,advancementZone,continue_button,4482.77999999118,,,,,0,1,0,,,,,,Instructions,,,,,
4,1592668742856,20/06/2020 15:59:02,1592668741760,-5,20/06/2020 10:59:01,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,2,1,2,Screen 2,Zone1,continue_button,7038.804999989225,,,,,0,1,0,,,,,,Instructions,,,,,
5,1592668743856,20/06/2020 15:59:03,1592668742756,-5,20/06/2020 10:59:02,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,54,1,1,stimulus,fixation,fixation,1000.3799999999992,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
6,1592668745560,20/06/2020 15:59:05,1592668744459,-5,20/06/2020 10:59:04,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,54,1,2,response,Zone2,response_keyboard_single,1678.5000000090804,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
7,1592668746547,20/06/2020 15:59:06,1592668745454,-5,20/06/2020 10:59:05,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,54,1,3,Screen 1,fixation,fixation,1000.413999999997,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
8,1592668747550,20/06/2020 15:59:07,1592668746454,-5,20/06/2020 10:59:06,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,15,2,1,stimulus,fixation,fixation,1000.3410000000003,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
9,1592668748431,20/06/2020 15:59:08,1592668747325,-5,20/06/2020 10:59:07,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,15,2,2,response,Zone3,response_keyboard_single,858.7350000161678,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
10,1592668749433,20/06/2020 15:59:09,1592668748323,-5,20/06/2020 10:59:08,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,15,2,3,Screen 1,fixation,fixation,1000.3940000000002,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_008.mp3
11,1592668750420,20/06/2020 15:59:10,1592668749322,-5,20/06/2020 10:59:09,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,38,3,1,stimulus,fixation,fixation,1000.3389999999999,,,,,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_010.mp3
12,1592668751230,20/06/2020 15:59:11,1592668750138,-5,20/06/2020 10:59:10,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,38,3,2,response,Zone2,response_keyboard_single,807.9750000033528,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_010.mp3
13,1592668752219,20/06/2020 15:59:12,1592668751124,-5,20/06/2020 10:59:11,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,38,3,3,Screen 1,fixation,fixation,1000.3810000000012,,,,,0,1,0,,,,,1,Trial,,1,SH,S,confidence_confidensh_010.mp3
14,1592668753219,20/06/2020 15:59:13,1592668752125,-5,20/06/2020 10:59:12,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,18,4,1,stimulus,fixation,fixation,1000.4739999999983,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_009.mp3
15,1592668753721,20/06/2020 15:59:13,1592668752628,-5,20/06/2020 10:59:12,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,18,4,2,response,Zone3,response_keyboard_single,492.8000000072643,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_009.mp3
16,1592668754719,20/06/2020 15:59:14,1592668753625,-5,20/06/2020 10:59:13,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,18,4,3,Screen 1,fixation,fixation,1000.3839999999982,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_009.mp3
17,1592668755739,20/06/2020 15:59:15,1592668754625,-5,20/06/2020 10:59:14,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,51,5,1,stimulus,fixation,fixation,1000.4540000000015,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_008.mp3
18,1592668756349,20/06/2020 15:59:16,1592668755243,-5,20/06/2020 10:59:15,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,51,5,2,response,Zone2,response_keyboard_single,607.2850000055041,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_008.mp3
19,1592668757347,20/06/2020 15:59:17,1592668756242,-5,20/06/2020 10:59:16,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,51,5,3,Screen 1,fixation,fixation,1000.4800000000032,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_008.mp3
20,1592668758363,20/06/2020 15:59:18,1592668757243,-5,20/06/2020 10:59:17,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,47,6,1,stimulus,fixation,fixation,1000.3769999999968,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_006.mp3
21,1592668758740,20/06/2020 15:59:18,1592668757642,-5,20/06/2020 10:59:17,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,47,6,2,response,Zone2,response_keyboard_single,376.50500002200715,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_006.mp3
22,1592668759726,20/06/2020 15:59:19,1592668758626,-5,20/06/2020 10:59:18,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,47,6,3,Screen 1,fixation,fixation,1000.4720000000016,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_006.mp3
23,1592668760728,20/06/2020 15:59:20,1592668759627,-5,20/06/2020 10:59:19,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,13,7,1,stimulus,fixation,fixation,1000.2890000000007,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
24,1592668761244,20/06/2020 15:59:21,1592668760135,-5,20/06/2020 10:59:20,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,13,7,2,response,Zone2,response_keyboard_single,484.6850000030827,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
25,1592668762242,20/06/2020 15:59:22,1592668761127,-5,20/06/2020 10:59:21,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,13,7,3,Screen 1,fixation,fixation,1000.4199999999983,,,,,0,1,0,,,,,1,Trial,,1,SH,S,abolish_aboliss_007.mp3
26,1592668763235,20/06/2020 15:59:23,1592668762128,-5,20/06/2020 10:59:22,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,140,8,1,stimulus,fixation,fixation,1000.3819999999978,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_007.mp3
27,1592668763688,20/06/2020 15:59:23,1592668762591,-5,20/06/2020 10:59:22,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,140,8,2,response,Zone2,response_keyboard_single,439.3749999871943,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_007.mp3
28,1592668764688,20/06/2020 15:59:24,1592668763578,-5,20/06/2020 10:59:23,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,140,8,3,Screen 1,fixation,fixation,1000.4160000000047,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_007.mp3
29,1592668765676,20/06/2020 15:59:25,1592668764579,-5,20/06/2020 10:59:24,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,144,9,1,stimulus,fixation,fixation,1000.3819999999978,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_009.mp3
30,1592668766114,20/06/2020 15:59:26,1592668765004,-5,20/06/2020 10:59:25,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,144,9,2,response,Zone2,response_keyboard_single,414.5250000001397,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_009.mp3
31,1592668767099,20/06/2020 15:59:27,1592668765996,-5,20/06/2020 10:59:25,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,144,9,3,Screen 1,fixation,fixation,1000.2830000000031,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_009.mp3
32,1592668768081,20/06/2020 15:59:28,1592668766997,-5,20/06/2020 10:59:26,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,123,10,1,stimulus,fixation,fixation,1000.4409999999989,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_008.mp3
33,1592668769191,20/06/2020 15:59:29,1592668768088,-5,20/06/2020 10:59:28,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,123,10,2,response,Zone3,response_keyboard_single,1080.9900000167545,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_008.mp3
34,1592668770194,20/06/2020 15:59:30,1592668769079,-5,20/06/2020 10:59:29,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,123,10,3,Screen 1,fixation,fixation,1000.2100000000064,,,,,0,1,0,,,,,1,Trial,,1,SH,S,religious_religish_008.mp3
35,1592668771175,20/06/2020 15:59:31,1592668770081,-5,20/06/2020 10:59:30,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,108,11,1,stimulus,fixation,fixation,1000.4789999999994,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_009.mp3
36,1592668771880,20/06/2020 15:59:31,1592668770776,-5,20/06/2020 10:59:30,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,108,11,2,response,Zone3,response_keyboard_single,683.4400000225287,,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_009.mp3
37,1592668772865,20/06/2020 15:59:32,1592668771765,-5,20/06/2020 10:59:31,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,108,11,3,Screen 1,fixation,fixation,1000.3949999999968,,,,,0,1,0,,,,,1,Trial,,1,SH,S,outlandish_outlandiss_009.mp3
38,1592668773863,20/06/2020 15:59:33,1592668772766,-5,20/06/2020 10:59:32,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,145,12,1,stimulus,fixation,fixation,1000.3140000000058,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_010.mp3
39,1592668774194,20/06/2020 15:59:34,1592668773097,-5,20/06/2020 10:59:33,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,145,12,2,response,Zone2,response_keyboard_single,313.0750000127591,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_010.mp3
40,1592668775179,20/06/2020 15:59:35,1592668774081,-5,20/06/2020 10:59:34,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,145,12,3,Screen 1,fixation,fixation,1000.323000000004,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_010.mp3
41,1592668776181,20/06/2020 15:59:36,1592668775082,-5,20/06/2020 10:59:35,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,55,13,1,stimulus,fixation,fixation,1000.398000000001,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_010.mp3
42,1592668776444,20/06/2020 15:59:36,1592668775339,-5,20/06/2020 10:59:35,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,55,13,2,response,Zone2,response_keyboard_single,248.54999998933636,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_010.mp3
43,1592668777429,20/06/2020 15:59:37,1592668776333,-5,20/06/2020 10:59:36,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,55,13,3,Screen 1,fixation,fixation,1000.4319999999934,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_010.mp3
44,1592668778429,20/06/2020 15:59:38,1592668777334,-5,20/06/2020 10:59:37,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,81,14,1,stimulus,fixation,fixation,1000.3400000000038,,,,,0,1,0,,,,,1,Trial,,1,SH,S,macintosh_macintoss_005.mp3
45,1592668779133,20/06/2020 15:59:39,1592668778035,-5,20/06/2020 10:59:38,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,81,14,2,response,Zone2,response_keyboard_single,685.9399999957532,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,macintosh_macintoss_005.mp3
46,1592668780130,20/06/2020 15:59:40,1592668779034,-5,20/06/2020 10:59:39,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,81,14,3,Screen 1,fixation,fixation,1000.3190000000031,,,,,0,1,0,,,,,1,Trial,,1,SH,S,macintosh_macintoss_005.mp3
47,1592668781130,20/06/2020 15:59:41,1592668780035,-5,20/06/2020 10:59:40,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,53,15,1,stimulus,fixation,fixation,1000.4239999999991,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
48,1592668781367,20/06/2020 15:59:41,1592668780268,-5,20/06/2020 10:59:40,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,53,15,2,response,Zone2,response_keyboard_single,222.50000000349246,,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
49,1592668782351,20/06/2020 15:59:42,1592668781252,-5,20/06/2020 10:59:41,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,53,15,3,Screen 1,fixation,fixation,1000.3339999999953,,,,,0,1,0,,,,,1,Trial,,1,SH,S,dangerous_dangerush_009.mp3
50,1592668783355,20/06/2020 15:59:43,1592668782253,-5,20/06/2020 10:59:42,20280,9,task-8qgs,,5715842,5e78d6a0bc70c94664aae415,1595957,,complete,,5eee31717cff1a29eb381a10,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x722,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,w_nw_order4,w_nw_order4,130,16,1,stimulus,fixation,fixation,1000.3629999999976,,,,,0,1,0,,,,,1,Trial,,1,SH,S,universe_universh_002.mp3
