Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
222,1593630382549,01/07/2020 19:06:22,1593630381992,-4,01/07/2020 15:06:21,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,159,73,2,response,Zone3,response_keyboard_single,532.6249999998254,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,universe_lot_rot_004.mp3,universe,lot,rot,4,-1,l-r
223,1593630383557,01/07/2020 19:06:23,1593630382987,-4,01/07/2020 15:06:22,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,159,73,3,Screen 1,fixation,fixation,998.6759999999776,,,,,0,1,0,,,,,1,Trial,,1,l,r,universe_lot_rot_004.mp3,universe,lot,rot,4,-1,l-r
224,1593630385276,01/07/2020 19:06:25,1593630384705,-4,01/07/2020 15:06:24,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,20,74,1,stimulus,Zone1,content_audio,1641.4650000006077,,,,,0,1,0,,,,,1,Trial,,1,l,r,demolish_lake_rake_005.mp3,demolish,lake,rake,5,0,l-r
225,1593630385607,01/07/2020 19:06:25,1593630385039,-4,01/07/2020 15:06:25,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,20,74,2,response,Zone3,response_keyboard_single,280.70999999908963,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,demolish_lake_rake_005.mp3,demolish,lake,rake,5,0,l-r
226,1593630386591,01/07/2020 19:06:26,1593630386034,-4,01/07/2020 15:06:26,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,20,74,3,Screen 1,fixation,fixation,999.060999999987,,,,,0,1,0,,,,,1,Trial,,1,l,r,demolish_lake_rake_005.mp3,demolish,lake,rake,5,0,l-r
227,1593630388435,01/07/2020 19:06:28,1593630387868,-4,01/07/2020 15:06:27,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,103,75,1,stimulus,Zone1,content_audio,1757.9550000009476,,,,,0,1,0,,,,,1,Trial,,1,l,r,isolate_lip_rip_004.mp3,isolate,lip,rip,4,-2,l-r
228,1593630388794,01/07/2020 19:06:28,1593630388221,-4,01/07/2020 15:06:28,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,103,75,2,response,Zone2,response_keyboard_single,302.84499999834225,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,isolate_lip_rip_004.mp3,isolate,lip,rip,4,-2,l-r
229,1593630389778,01/07/2020 19:06:29,1593630389214,-4,01/07/2020 15:06:29,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,103,75,3,Screen 1,fixation,fixation,999.0239999999758,,,,,0,1,0,,,,,1,Trial,,1,l,r,isolate_lip_rip_004.mp3,isolate,lip,rip,4,-2,l-r
230,1593630391702,01/07/2020 19:06:31,1593630391125,-4,01/07/2020 15:06:31,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,94,76,1,stimulus,Zone1,content_audio,1832.8399999954854,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lip_rip_005.mp3,dangerous,lip,rip,5,-1,l-r
231,1593630392123,01/07/2020 19:06:32,1593630391565,-4,01/07/2020 15:06:31,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,94,76,2,response,Zone2,response_keyboard_single,388.2450000019162,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lip_rip_005.mp3,dangerous,lip,rip,5,-1,l-r
232,1593630393123,01/07/2020 19:06:33,1593630392561,-4,01/07/2020 15:06:32,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,94,76,3,Screen 1,fixation,fixation,999.2430000000168,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lip_rip_005.mp3,dangerous,lip,rip,5,-1,l-r
233,1593630394889,01/07/2020 19:06:34,1593630394285,-4,01/07/2020 15:06:34,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,171,77,1,stimulus,Zone1,content_audio,1650.244999997085,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_007.mp3,catalogue,low,row,7,1,l-r
234,1593630395233,01/07/2020 19:06:35,1593630394661,-4,01/07/2020 15:06:34,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,171,77,2,response,Zone3,response_keyboard_single,307.2299999985262,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_007.mp3,catalogue,low,row,7,1,l-r
235,1593630396233,01/07/2020 19:06:36,1593630395658,-4,01/07/2020 15:06:35,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,171,77,3,Screen 1,fixation,fixation,998.8660000000382,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_007.mp3,catalogue,low,row,7,1,l-r
236,1593630398065,01/07/2020 19:06:38,1593630397505,-4,01/07/2020 15:06:37,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,51,78,1,stimulus,Zone1,content_audio,1777.170000001206,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lie_rye_006.mp3,catalogue,lie,rye,6,1,l-r
237,1593630398400,01/07/2020 19:06:38,1593630397845,-4,01/07/2020 15:06:37,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,51,78,2,response,Zone3,response_keyboard_single,290.64500000094995,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lie_rye_006.mp3,catalogue,lie,rye,6,1,l-r
238,1593630399416,01/07/2020 19:06:39,1593630398838,-4,01/07/2020 15:06:38,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,51,78,3,Screen 1,fixation,fixation,998.9530000000377,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lie_rye_006.mp3,catalogue,lie,rye,6,1,l-r
239,1593630401400,01/07/2020 19:06:41,1593630400837,-4,01/07/2020 15:06:40,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,84,79,1,stimulus,fixation,fixation,1998.1439999999711,,,,,0,1,0,,,,,1,Trial,,1,l,r,abolish_lip_rip_005.mp3,abolish,lip,rip,5,-1,l-r
240,1593630401587,01/07/2020 19:06:41,1593630400988,-4,01/07/2020 15:06:40,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,84,79,2,response,Zone2,response_keyboard_single,99.99000000243541,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,abolish_lip_rip_005.mp3,abolish,lip,rip,5,-1,l-r
241,1593630402549,01/07/2020 19:06:42,1593630401985,-4,01/07/2020 15:06:41,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,84,79,3,Screen 1,fixation,fixation,999.085000000021,,,,,0,1,0,,,,,1,Trial,,1,l,r,abolish_lip_rip_005.mp3,abolish,lip,rip,5,-1,l-r
242,1593630404347,01/07/2020 19:06:44,1593630403705,-4,01/07/2020 15:06:43,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,128,80,1,stimulus,Zone1,content_audio,1649.489999996149,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lot_rot_003.mp3,catalogue,lot,rot,3,-2,l-r
243,1593630404503,01/07/2020 19:06:44,1593630403893,-4,01/07/2020 15:06:43,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,128,80,2,response,Zone2,response_keyboard_single,135.54999999905704,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lot_rot_003.mp3,catalogue,lot,rot,3,-2,l-r
244,1593630405442,01/07/2020 19:06:45,1593630404882,-4,01/07/2020 15:06:44,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,128,80,3,Screen 1,fixation,fixation,999.0910000000149,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_lot_rot_003.mp3,catalogue,lot,rot,3,-2,l-r
245,1593630407193,01/07/2020 19:06:47,1593630406626,-4,01/07/2020 15:06:46,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,169,81,1,stimulus,Zone1,content_audio,1674.7749999994994,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_005.mp3,catalogue,low,row,5,-1,l-r
246,1593630407537,01/07/2020 19:06:47,1593630406977,-4,01/07/2020 15:06:46,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,169,81,2,response,Zone2,response_keyboard_single,293.24500000075204,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_005.mp3,catalogue,low,row,5,-1,l-r
247,1593630408522,01/07/2020 19:06:48,1593630407962,-4,01/07/2020 15:06:47,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,169,81,3,Screen 1,fixation,fixation,999.0239999999758,,,,,0,1,0,,,,,1,Trial,,1,l,r,catalogue_low_row_005.mp3,catalogue,low,row,5,-1,l-r
248,1593630410543,01/07/2020 19:06:50,1593630409962,-4,01/07/2020 15:06:49,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,119,82,1,stimulus,fixation,fixation,1998.064000000013,,,,,0,1,0,,,,,1,Trial,,1,l,r,universe_lip_rip_005.mp3,universe,lip,rip,5,-1,l-r
249,1593630410857,01/07/2020 19:06:50,1593630410295,-4,01/07/2020 15:06:50,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,119,82,2,response,Zone2,response_keyboard_single,283.56499999790685,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,universe_lip_rip_005.mp3,universe,lip,rip,5,-1,l-r
250,1593630411857,01/07/2020 19:06:51,1593630411293,-4,01/07/2020 15:06:51,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,119,82,3,Screen 1,fixation,fixation,999.4409999999916,,,,,0,1,0,,,,,1,Trial,,1,l,r,universe_lip_rip_005.mp3,universe,lip,rip,5,-1,l-r
251,1593630413831,01/07/2020 19:06:53,1593630413265,-4,01/07/2020 15:06:53,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,54,83,1,stimulus,Zone1,content_audio,1904.7749999954249,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lie_rye_004.mp3,dangerous,lie,rye,4,-1,l-r
252,1593630414081,01/07/2020 19:06:54,1593630413512,-4,01/07/2020 15:06:53,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,54,83,2,response,Zone2,response_keyboard_single,177.12999999639578,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lie_rye_004.mp3,dangerous,lie,rye,4,-1,l-r
253,1593630415066,01/07/2020 19:06:55,1593630414506,-4,01/07/2020 15:06:54,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,54,83,3,Screen 1,fixation,fixation,999.0739999999641,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lie_rye_004.mp3,dangerous,lie,rye,4,-1,l-r
254,1593630416878,01/07/2020 19:06:56,1593630416306,-4,01/07/2020 15:06:56,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,193,84,1,stimulus,Zone1,content_audio,1728.8899999985006,,,,,0,1,0,,,,,1,Trial,,1,l,r,overboard_low_row_004.mp3,overboard,low,row,4,-2,l-r
255,1593630417191,01/07/2020 19:06:57,1593630416616,-4,01/07/2020 15:06:56,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,193,84,2,response,Zone2,response_keyboard_single,261.93500000226777,,,l,1,0,1,0,,,,,1,Trial,,1,l,r,overboard_low_row_004.mp3,overboard,low,row,4,-2,l-r
256,1593630418164,01/07/2020 19:06:58,1593630417603,-4,01/07/2020 15:06:57,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,193,84,3,Screen 1,fixation,fixation,999.0659999999916,,,,,0,1,0,,,,,1,Trial,,1,l,r,overboard_low_row_004.mp3,overboard,low,row,4,-2,l-r
257,1593630420016,01/07/2020 19:07:00,1593630419445,-4,01/07/2020 15:06:59,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,135,85,1,stimulus,Zone1,content_audio,1771.2100000062492,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lot_rot_005.mp3,dangerous,lot,rot,5,0,l-r
258,1593630421298,01/07/2020 19:07:01,1593630420732,-4,01/07/2020 15:07:00,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,135,85,2,response,Zone3,response_keyboard_single,1227.2799999991548,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lot_rot_005.mp3,dangerous,lot,rot,5,0,l-r
259,1593630422299,01/07/2020 19:07:02,1593630421717,-4,01/07/2020 15:07:01,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,135,85,3,Screen 1,fixation,fixation,998.9429999999702,,,,,0,1,0,,,,,1,Trial,,1,l,r,dangerous_lot_rot_005.mp3,dangerous,lot,rot,5,0,l-r
260,1593630424252,01/07/2020 19:07:04,1593630423666,-4,01/07/2020 15:07:03,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,102,86,1,stimulus,Zone1,content_audio,1845.6349999978556,,,,,0,1,0,,,,,1,Trial,,1,l,r,demolish_lip_rip_008.mp3,demolish,lip,rip,8,2,l-r
261,1593630424659,01/07/2020 19:07:04,1593630424095,-4,01/07/2020 15:07:04,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,102,86,2,response,Zone3,response_keyboard_single,374.9949999983073,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,demolish_lip_rip_008.mp3,demolish,lip,rip,8,2,l-r
262,1593630425643,01/07/2020 19:07:05,1593630425080,-4,01/07/2020 15:07:05,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,102,86,3,Screen 1,fixation,fixation,998.8379999999888,,,,,0,1,0,,,,,1,Trial,,1,l,r,demolish_lip_rip_008.mp3,demolish,lip,rip,8,2,l-r
263,1593630427339,01/07/2020 19:07:07,1593630426785,-4,01/07/2020 15:07:06,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,191,87,1,stimulus,Zone1,content_audio,1629.5499999978347,,,,,0,1,0,,,,,1,Trial,,1,l,r,maniac_low_row_007.mp3,maniac,low,row,7,1,l-r
264,1593630427808,01/07/2020 19:07:07,1593630427250,-4,01/07/2020 15:07:07,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,191,87,2,response,Zone3,response_keyboard_single,415.3749999968568,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,maniac_low_row_007.mp3,maniac,low,row,7,1,l-r
265,1593630428812,01/07/2020 19:07:08,1593630428243,-4,01/07/2020 15:07:08,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,191,87,3,Screen 1,fixation,fixation,998.8839999999618,,,,,0,1,0,,,,,1,Trial,,1,l,r,maniac_low_row_007.mp3,maniac,low,row,7,1,l-r
266,1593630430626,01/07/2020 19:07:10,1593630430065,-4,01/07/2020 15:07:10,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,6,88,1,stimulus,Zone1,content_audio,1746.9750000018394,,,,,0,1,0,,,,,1,Trial,,1,l,r,abolish_lake_rake_006.mp3,abolish,lake,rake,6,1,l-r
267,1593630430970,01/07/2020 19:07:10,1593630430403,-4,01/07/2020 15:07:10,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,6,88,2,response,Zone3,response_keyboard_single,280.9049999996205,,,r,1,0,1,0,,,,,1,Trial,,1,l,r,abolish_lake_rake_006.mp3,abolish,lake,rake,6,1,l-r
268,1593630431954,01/07/2020 19:07:11,1593630431389,-4,01/07/2020 15:07:11,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,6,88,3,Screen 1,fixation,fixation,999.0920000000042,,,,,0,1,0,,,,,1,Trial,,1,l,r,abolish_lake_rake_006.mp3,abolish,lake,rake,6,1,l-r
269,1593630433885,01/07/2020 19:07:13,1593630433310,-4,01/07/2020 15:07:13,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,202,89,1,stimulus,Zone1,content_audio,1844.2049999939627,,,,,0,1,0,,,,,1,Trial,,1,l,r,universe_low_row_008.mp3,universe,low,row,8,2,l-r
